Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
3013;Cv;;;;;;;;;;;;;
4642E;N;7;7;7;7;7;7;7;6;8;7;9;10;1
4642E;Min;;;;;;;;;;;;;
4642E;Q1;;;;;;;;;;;;;
4642E;Q2;;;;;;;;;;;;;
4642E;Q3;;;;;;;;;;;;;
4642E;Q4;;;;;;;;;;;;;
4642E;Max;;;;;;;;;;;;;
4642E;Mn;;;;;;;;;;;;;
4642E;Md;;;;;;;;;;;;;
4642E;S;;;;;;;;;;;;;
4642E;Cv;;;;;;;;;;;;;
9898;N;0;0;0;0;0;0;0;0;0;0;0;0;0
9898;Min;;;;;;;;;;;;;
9898;Q1;;;;;;;;;;;;;
9898;Q2;;;;;;;;;;;;;
9898;Q3;;;;;;;;;;;;;
9898;Q4;;;;;;;;;;;;;
9898;Max;;;;;;;;;;;;;
9898;Mn;;;;;;;;;;;;;
9898;Md;;;;;;;;;;;;;
9898;S;;;;;;;;;;;;;
9898;Cv;;;;;;;;;;;;;
5270B;N;0;0;0;0;0;0;0;0;0;0;0;0;0
5270B;Min;;;;;;;;;;;;;
5270B;Q1;;;;;;;;;;;;;
5270B;Q2;;;;;;;;;;;;;
5270B;Q3;;;;;;;;;;;;;
5270B;Q4;;;;;;;;;;;;;
5270B;Max;;;;;;;;;;;;;
5270B;Mn;;;;;;;;;;;;;
5270B;Md;;;;;;;;;;;;;
5270B;S;;;;;;;;;;;;;
5270B;Cv;;;;;;;;;;;;;
9170;N;12;11;10;12;6;9;10;9;10;13;14;9;1
9170;Min;;;;;;;;;;;;;
9170;Q1;;;;;;;;;;;;;
9170;Q2;;;;;;;;;;;;;
9170;Q3;;;;;;;;;;;;;
9170;Q4;;;;;;;;;;;;;
9170;Max;;;;;;;;;;;;;
9170;Mn;;;;;;;;;;;;;
9170;Md;;;;;;;;;;;;;
9170;S;;;;;;;;;;;;;
9170;Cv;;;;;;;;;;;;;
C249I;N;5;7;7;2;4;4;6;5;4;5;6;7;2
C249I;Min;;;;;;;;;;;;;
C249I;Q1;;;;;;;;;;;;;
C249I;Q2;;;;;;;;;;;;;
C249I;Q3;;;;;;;;;;;;;
C249I;Q4;;;;;;;;;;;;;
C249I;Max;;;;;;;;;;;;;
C249I;Mn;;;;;;;;;;;;;
C249I;Md;;;;;;;;;;;;;
C249I;S;;;;;;;;;;;;;
C249I;Cv;;;;;;;;;;;;;
C649I;N;4;6;4;4;4;4;3;5;5;4;4;6;3
C649I;Min;;;;;;;;;;;;;
C649I;Q1;;;;;;;;;;;;;
C649I;Q2;;;;;;;;;;;;;
C649I;Q3;;;;;;;;;;;;;
C649I;Q4;;;;;;;;;;;;;
C649I;Max;;;;;;;;;;;;;
C649I;Mn;;;;;;;;;;;;;
C649I;Md;;;;;;;;;;;;;
C649I;S;;;;;;;;;;;;;
C649I;Cv;;;;;;;;;;;;;
C029O;N;9;8;8;9;9;9;8;10;11;10;9;10;3
C029O;Min;;;;;;;;;;;;;
C029O;Q1;;;;;;;;;;;;;
C029O;Q2;;;;;;;;;;;;;
C029O;Q3;;;;;;;;;;;;;
C029O;Q4;;;;;;;;;;;;;
C029O;Max;;;;;;;;;;;;;
C029O;Mn;;;;;;;;;;;;;
C029O;Md;;;;;;;;;;;;;
C029O;S;;;;;;;;;;;;;
C029O;Cv;;;;;;;;;;;;;
2661;N;8;7;9;7;10;8;9;9;9;11;11;8;4
2661;Min;;;;;;;;;;;;;
2661;Q1;;;;;;;;;;;;;
2661;Q2;;;;;;;;;;;;;
2661;Q3;;;;;;;;;;;;;
2661;Q4;;;;;;;;;;;;;
2661;Max;;;;;;;;;;;;;
2661;Mn;;;;;;;;;;;;;
2661;Md;;;;;;;;;;;;;
2661;S;;;;;;;;;;;;;
2661;Cv;;;;;;;;;;;;;
1549;N;3;3;3;3;3;4;4;2;3;4;4;4;1
1549;Min;;;;;;;;;;;;;
1549;Q1;;;;;;;;;;;;;
1549;Q2;;;;;;;;;;;;;
1549;Q3;;;;;;;;;;;;;
1549;Q4;;;;;;;;;;;;;
1549;Max;;;;;;;;;;;;;
1549;Mn;;;;;;;;;;;;;
1549;Md;;;;;;;;;;;;;
1549;S;;;;;;;;;;;;;
1549;Cv;;;;;;;;;;;;;
9771C;N;12;11;9;10;9;10;9;10;12;10;13;12;2
9771C;Min;;;;;;;;;;;;;
9771C;Q1;;;;;;;;;;;;;
9771C;Q2;;;;;;;;;;;;;
9771C;Q3;;;;;;;;;;;;;
9771C;Q4;;;;;;;;;;;;;
9771C;Max;;;;;;;;;;;;;
9771C;Mn;;;;;;;;;;;;;
9771C;Md;;;;;;;;;;;;;
9771C;S;;;;;;;;;;;;;
9771C;Cv;;;;;;;;;;;;;
1505;N;0;0;0;0;0;0;0;0;0;0;0;0;0
1505;Min;;;;;;;;;;;;;
