Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;0;0;0;0;0;0;0;0;0;0;0;0;0
1387E;1;1;0;0;0;0;0;0;0;;0;4;
1428;1;;0;1;0;0;0;0;0;0;0;2;
8175;6;5;7;0;0;0;0;0;0;0;5;10;33
8178D;3;6;2;0;0;0;0;0;0;0;0;5;16
8025;0;0;0;0;0;0;0;0;0;0;0;0;0
8019;1;0;0;;;0;;0;;0;0;0;
6325O;;0;0;0;0;0;0;0;0;0;0;0;
9091O;9;8;4;2;1;0;0;0;0;2;3;11;40
1212E;0;;0;0;;0;;;;;0;;
1208H;0;0;0;0;0;0;0;0;0;0;0;0;0
1249I;0;0;0;0;0;0;0;0;0;0;0;1;1
2444;9;14;18;4;1;0;0;0;0;0;7;14;67
4452;0;1;0;0;0;0;0;0;0;0;0;2;3
B954;0;0;0;0;0;;0;0;0;;0;0;
B893;0;0;0;0;;0;;0;0;0;0;;
B228;0;0;0;0;0;0;0;0;;0;0;0;
B278;1;2;0;0;0;0;0;0;0;0;0;0;3
0200E;0;0;0;0;0;0;0;0;0;0;0;0;0
0076;0;0;0;0;0;0;0;0;0;0;0;0;0
1082;0;2;0;0;0;0;0;0;0;0;0;1;3
2331;11;13;14;6;3;0;0;0;0;3;10;15;75
3469A;1;1;0;0;0;0;0;0;0;0;0;3;5
5973;0;0;0;0;0;0;0;;0;0;0;0;
5960;0;1;1;0;0;0;0;0;0;0;0;0;2
5910;0;0;0;0;0;0;0;0;0;0;0;0;0
6001;;;;;;0;0;0;0;0;;0;
1111;0;0;0;0;0;0;0;0;0;0;0;0;0
1109;;;;;;;;;;;;0;
8500A;0;0;0;0;0;0;0;0;0;0;0;0;0
5000C;0;0;0;0;0;0;0;0;0;0;0;;
4121;2;2;2;0;0;0;0;0;0;0;0;7;13
5402;0;1;2;0;0;0;;;0;0;;1;
8096;6;10;9;1;0;0;0;0;0;0;3;11;40
1014;0;1;0;0;0;0;0;0;0;0;0;0;1
1024E;0;0;0;0;0;0;0;0;0;0;0;0;0
0367;6;;4;;0;0;;0;0;0;;5;
5530E;9;5;9;1;0;0;0;0;0;0;4;10;38
5514;2;2;6;0;0;0;0;0;0;0;1;6;17
3013;16;19;22;7;4;1;0;0;0;4;18;24;115
4642E;0;0;0;0;0;0;0;0;0;0;0;0;0
9898;2;4;2;0;0;0;0;0;0;0;0;9;17
5270B;1;1;0;0;0;0;0;0;0;;0;0;
9170;3;6;0;1;0;0;0;0;0;0;0;6;16
C249I;0;0;0;0;0;0;;0;0;0;0;0;
C649I;0;0;0;0;;;;;;0;0;;
C029O;0;;0;0;0;0;;0;;;0;0;
2661;11;17;19;4;1;0;0;0;0;0;9;12;73
1549;4;7;7;1;0;0;0;0;0;0;2;10;31
9771C;6;8;3;0;0;0;0;0;0;0;0;4;21
1505;4;7;9;1;1;0;0;0;0;0;5;8;35
3191E;4;6;5;0;0;0;0;0;0;0;0;1;16
3129;5;7;8;1;0;;0;0;0;0;2;8;
3196;2;2;1;0;0;0;0;0;0;0;0;2;7
3200;2;1;0;0;0;0;0;0;0;0;0;4;7
3195;1;1;0;0;0;0;0;0;0;0;0;2;4
3175;5;11;14;2;0;0;0;0;0;0;4;9;45
2462;22;23;27;19;3;0;0;0;0;0;18;14;126
6155A;0;0;0;0;0;0;0;0;0;0;0;0;0
6000A;0;0;0;0;0;0;0;0;0;0;0;0;0
7178I;0;0;0;0;0;0;0;0;0;0;0;0;0
7228;0;1;0;0;0;0;0;0;0;0;0;0;1
7031;0;0;0;0;0;0;0;0;0;0;0;0;0
9262;1;4;0;0;0;0;0;0;0;0;0;6;11
9263D;7;11;6;1;0;0;;0;;;2;11;
1690A;1;4;2;0;0;0;0;0;0;0;0;3;10
1484C;0;0;0;0;0;0;0;0;0;0;0;0;0
1495;0;;0;;0;0;0;;0;0;;0;
2867;;12;18;3;0;0;0;0;0;;10;13;
2870;2;7;8;1;0;0;;;;0;1;9;
C929I;0;0;0;0;0;0;;0;0;0;0;0;
C430E;3;9;11;3;3;0;0;0;0;0;4;11;44
C139E;;0;0;0;0;;;;;0;;;
C449C;0;0;0;0;0;0;0;0;0;0;0;0;0
C447A;0;0;0;0;0;0;0;0;;;0;;
C429I;0;0;;;0;;;0;;0;;;
2465;5;12;12;3;2;0;0;0;0;0;2;8;44
5796;0;1;0;0;0;;0;0;0;0;0;0;
5783;0;0;0;0;0;0;0;0;0;0;0;0;0
2030;11;16;19;6;0;0;0;0;0;2;9;21;84
0016A;1;2;0;0;0;;;;;0;0;1;
9981A;0;0;0;0;0;0;0;0;0;0;0;0;0
9381I;11;15;16;8;3;0;0;0;0;0;12;23;88
8368U;17;16;12;3;1;0;0;0;0;0;12;13;74
3260B;2;3;2;0;0;0;0;0;0;0;0;;
8416;0;0;0;0;0;0;0;0;0;0;0;0;0
8414A;1;1;0;0;0;0;0;0;0;0;0;0;2
2422;7;11;13;2;1;0;0;0;0;0;3;7;44
2539;11;17;19;6;2;0;0;0;0;0;10;18;83
2614;4;10;10;1;0;0;0;0;0;0;1;6;32
9390;9;12;12;3;1;0;0;0;0;0;9;19;65
9434;1;3;0;0;0;0;0;0;0;0;0;1;5
