Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;292.0;201.6;196.5;122.4;89.8;53.8;0.7;10.4;83.6;45.4;114.7;23.2;1234.1
1387E;;;;121.5;80.4;;0.6;14.4;97.2;;129.5;34.4;
1428;414.3;267.2;216.7;162.4;134.6;44.6;0.8;18.0;44.7;68.3;125.5;32.7;1529.8
8175;18.8;10.2;29.0;35.5;41.8;0.0;1.2;5.6;15.8;54.4;56.7;47.1;316.1
8178D;17.6;15.6;35.0;49.2;51.4;0.0;1.2;10.9;2.5;59.4;59.4;49.3;351.5
8025;7.8;1.4;10.4;15.6;11.6;0.0;4.4;1.0;4.4;45.4;32.0;114.6;248.6
8019;6.3;3.2;16.5;16.5;12.4;0.1;0.2;0.6;1.2;24.1;39.6;126.3;247.0
6325O;1.5;3.6;2.8;9.1;9.8;0.0;0.1;0.2;0.3;17.3;36.2;154.5;235.4
9091O;88.3;203.4;137.4;59.2;32.9;43.0;7.6;5.7;36.2;13.6;100.6;17.6;745.5
1212E;181.7;214.1;171.1;94.2;74.1;70.6;36.2;21.5;116.9;47.1;194.8;39.7;1262.0
1208H;158.5;199.4;184.9;86.9;69.4;52.8;19.5;13.0;82.6;23.5;166.2;23.7;1080.4
1249I;134.3;232.9;193.0;89.0;91.6;55.2;20.7;39.1;87.6;27.2;151.1;21.7;1143.4
2444;62.2;40.4;47.4;78.6;57.6;17.6;21.4;0.2;10.6;71.2;67.8;19.9;494.9
4452;59.7;41.0;30.2;75.0;76.6;0.0;14.6;0.0;6.1;46.5;67.0;31.6;448.3
B954;1.2;14.2;13.6;16.3;4.9;1.0;0.0;9.2;38.6;106.2;76.3;142.8;424.3
B893;7.7;40.4;50.2;27.5;13.2;2.5;0.0;0.2;42.1;13.2;64.7;79.8;341.5
B228;6.7;53.7;26.1;65.1;18.4;9.5;0.0;0.6;96.4;69.5;51.5;132.0;529.5
B278;5.0;43.7;16.7;36.5;25.3;5.3;0.0;1.1;52.6;107.6;52.8;150.4;497.0
