Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;20;18;17;15;15;7;0;3;7;6;14;5;127
1387E;;;;14;15;;0;2;6;;14;6;
1428;21;18;16;16;16;4;0;3;4;6;13;4;121
8175;5;4;6;5;9;0;0;2;1;9;8;6;55
8178D;5;6;7;8;7;0;0;3;1;8;7;6;58
8025;1;0;2;4;3;0;1;0;2;4;6;7;30
8019;2;2;3;2;3;0;0;0;1;4;5;7;29
6325O;1;1;1;1;3;0;0;0;0;1;4;5;17
9091O;12;14;14;16;9;5;3;2;8;4;10;5;102
1212E;16;14;19;15;12;6;8;5;6;5;13;5;124
1208H;18;14;18;14;12;8;7;3;7;3;11;4;119
1249I;18;17;19;12;13;8;4;7;7;6;12;4;127
2444;7;10;6;12;10;2;3;0;1;9;8;3;71
4452;10;7;5;10;9;0;2;0;1;7;7;4;62
B954;0;5;4;3;1;1;0;1;2;6;6;11;40
B893;3;8;7;6;3;1;0;0;6;3;7;7;51
B228;3;7;5;6;2;2;0;0;6;6;8;7;52
B278;2;6;4;5;3;2;0;1;6;8;8;5;50
0200E;0;6;4;11;9;2;2;3;3;8;4;4;56
0076;1;7;4;10;;2;4;0;3;10;7;3;
1082;13;17;15;11;10;5;10;4;10;4;12;5;116
2331;14;12;11;10;11;2;1;1;3;4;8;2;79
3469A;13;8;6;10;10;1;2;0;1;6;9;5;71
5973;9;5;5;6;8;0;1;1;1;5;7;7;55
5960;9;5;5;6;9;0;0;0;1;5;9;6;55
5910;5;5;4;7;9;0;0;0;1;6;8;6;51
6001;;;;5;;0;1;0;1;4;11;10;
1111;15;16;14;11;10;8;8;5;10;4;11;3;115
1109;;;;;;;;;;;;5;
8500A;0;1;4;7;5;0;0;3;3;6;7;7;43
5000C;7;12;6;6;10;1;0;1;1;4;13;10;71
4121;8;9;5;8;9;1;1;0;1;7;10;6;65
5402;11;9;6;8;10;0;0;0;1;5;8;4;62
8096;11;10;8;13;9;2;1;1;3;9;10;2;79
1014;20;19;17;11;12;7;8;8;13;6;14;5;140
1024E;16;18;16;12;12;9;15;8;11;7;13;4;141
0367;2;6;4;;9;3;2;3;5;8;5;4;
5530E;4;10;3;4;6;0;0;0;0;3;6;7;43
5514;5;12;3;3;6;0;0;0;1;3;5;6;44
3013;8;12;9;10;8;3;2;;3;7;7;3;
4642E;8;4;4;10;9;0;0;1;1;5;10;6;58
9898;5;8;6;10;7;3;3;2;3;6;8;1;62
5270B;10;8;7;9;9;0;1;1;1;5;8;5;64
9170;11;11;12;7;6;4;4;1;3;4;7;4;74
C249I;1;3;1;0;0;0;0;0;0;3;8;1;17
C649I;1;4;3;0;1;0;0;0;2;4;2;4;21
C029O;0;5;1;0;1;0;0;0;0;3;7;4;21
2661;13;12;8;15;13;2;2;1;3;6;6;4;85
1549;18;13;12;14;14;2;0;2;4;7;10;3;99
9771C;2;8;6;8;4;2;0;0;2;5;6;2;45
1505;21;16;16;16;14;4;2;3;5;7;13;4;121
3191E;8;6;8;13;11;2;4;1;1;9;11;5;79
3129;7;6;5;14;10;0;2;0;1;;11;5;
3196;5;8;5;12;8;2;3;0;1;10;8;5;67
3200;6;8;5;10;7;0;2;0;1;10;8;5;62
3195;6;9;4;13;8;0;2;0;1;10;10;5;68
3175;7;6;5;11;9;1;2;0;1;6;11;5;64
2462;14;17;15;16;12;3;3;1;2;12;16;5;116
6155A;5;5;5;4;8;0;0;0;1;3;7;9;47
6000A;6;4;5;3;5;0;0;0;1;2;5;11;42
7178I;2;2;3;2;4;1;0;1;1;4;6;10;36
7228;2;2;3;3;3;2;0;1;1;4;5;9;35
7031;2;2;1;3;1;0;0;0;3;3;5;;
9262;14;15;16;10;8;5;4;1;4;4;10;2;93
9263D;13;12;13;9;10;4;3;2;3;4;9;0;82
1690A;20;13;12;15;12;3;0;2;4;7;10;3;101
1484C;21;15;17;14;18;8;2;6;3;8;12;4;128
1495;23;14;19;13;16;5;1;5;3;7;12;4;122
2867;11;10;6;10;10;0;2;1;1;11;8;3;73
2870;12;10;7;12;11;2;;1;;11;7;3;
C929I;2;2;1;1;2;0;0;0;0;5;8;5;26
C430E;1;4;6;0;2;0;0;0;0;2;4;6;25
C139E;2;3;4;3;1;1;0;0;0;3;10;9;36
C449C;1;5;3;1;2;0;0;0;0;3;11;6;32
C447A;1;9;7;6;5;4;2;0;0;5;15;9;63
C429I;0;1;0;0;0;0;0;0;0;2;1;2;6
2465;11;13;9;10;10;4;4;0;2;7;10;2;82
5796;8;4;5;9;8;0;0;0;1;4;8;7;54
5783;9;4;5;7;10;0;0;1;1;5;8;7;57
2030;12;11;14;11;8;4;3;1;2;4;9;3;82
0016A;0;6;6;7;3;3;1;0;4;7;8;5;50
9981A;3;4;6;8;6;0;1;2;4;4;6;5;49
9381I;6;8;9;6;6;3;2;;3;6;7;3;
8368U;4;3;6;6;6;3;0;3;3;9;7;2;52
3260B;7;7;5;10;7;1;0;1;1;9;8;;
8416;0;1;2;5;4;1;0;3;3;4;8;7;38
8414A;1;0;2;4;5;2;0;2;4;5;7;7;39
2422;14;9;9;13;9;2;1;0;1;5;5;3;71
2539;14;9;7;15;11;1;2;1;3;5;6;3;77
2614;14;9;7;14;9;0;2;1;2;8;7;4;77
9390;6;7;12;6;5;3;3;3;3;9;7;4;68
9434;5;6;7;5;7;0;3;1;1;7;8;1;51
