Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;10192;10210;10193;10144;10152;10197;10210;10210;10206;10166;10170;10263;10193
1387E;10191;10208;10190;10140;10149;10193;10205;10206;10203;;10169;10262;
1428;10202;10214;10191;10139;10147;10187;10194;;10200;10163;10173;10265;
8175;10231;;10159;10131;10136;10134;10142;10157;10167;10159;10171;;
8178D;10245;10212;10174;10147;10153;10150;10158;10172;10183;10175;10185;10288;10187
8025;10218;10183;10150;10134;10148;10158;10172;10183;10181;10164;10158;10258;10176
8019;;10184;10151;;;10158;;10183;;10164;10158;10259;
6325O;10225;10191;10155;10133;10145;10152;10158;10171;10175;10158;10158;;
9091O;10209;10199;10178;10152;10152;10178;10200;10201;10195;10183;10181;10297;10194
1212E;10185;;;10145;;10189;;;;;10167;;
1208H;10177;10187;10174;10137;10145;10182;10208;10208;10196;10167;10162;10262;10184
1249I;10185;10195;10179;10140;10147;10184;10206;10206;10196;10170;10168;10269;10187
2444;10224;10209;10176;10136;10138;10141;10144;10154;10173;10158;10174;10276;10175
4452;10237;10222;10183;10138;10143;10154;10146;10154;10172;10152;10165;10258;10177
B954;10212;10175;10147;10136;10148;10160;10176;10185;10182;10165;10156;10257;10175
B893;10204;10167;10140;10139;;10162;10177;;10184;10172;10159;;
B228;;10163;;;10138;;10170;;10177;;10151;10252;
B278;10207;10169;10143;10137;10147;;10176;10186;10184;10170;10157;10259;
0200E;10186;10150;10127;10124;10135;10145;10161;10173;10168;10162;10147;10258;10161
0076;10195;10156;10138;10135;10144;10160;10178;10189;10183;10173;10158;10271;10173
1082;10191;10189;10174;10148;10153;10185;10210;10208;10195;10178;10169;10276;10190
2331;10210;10192;10170;10137;10135;10149;10163;10170;10175;10163;10172;10285;10177
3469A;10233;10216;10178;10135;10140;10146;10140;10149;10169;10152;10165;10264;10174
5973;10249;10231;10191;10153;10154;10166;10159;;10180;10159;10169;10246;
5960;10245;10225;10184;10146;10149;10158;;10159;10173;10155;10166;10244;
5910;10247;10229;10189;10151;10153;10163;10156;10164;10178;10157;10168;10245;10183
1111;10184;10187;10176;10147;10153;;;10212;10197;;10167;10269;
1109;;;;;;;;;;;;10267;
8500A;10202;10167;10143;10133;10143;10157;10174;10184;10181;10166;10157;10268;10173
5000C;10243;10222;10179;;10155;10164;10165;10174;10180;10163;;;
4121;10240;10213;10171;10136;10140;10137;10135;10149;10168;10158;10173;10277;10175
5402;10245;10218;10178;;10146;10148;;;10169;;;10257;
8096;10229;10197;10159;10135;10136;10135;10140;10153;10171;10161;10170;10274;10172
1014;10185;10179;10165;10143;10150;10180;10204;10204;10190;10174;10163;10270;10184
1024E;10187;10182;10169;10145;10151;10183;10207;10206;10193;10176;10166;10272;10186
0367;10181;;10128;;10135;10148;10164;10177;10172;10167;;10267;
5530E;10246;10218;10172;10133;10135;10132;10131;10147;10163;10155;;10258;
5514;10250;10222;10176;10136;10139;10135;10134;10150;10164;10156;10172;10259;10174
3013;10223;10197;10166;10136;10136;10139;10147;10160;10178;10168;10178;10293;10177
4642E;10242;10224;10185;10144;10146;10159;10153;10160;10175;10154;10165;10245;10179
9898;10208;10169;10146;10131;10135;10143;10158;10169;10177;10170;10166;10293;10172
5270B;10244;10216;10176;10139;;10140;10136;10148;10166;;10169;10257;
9170;10211;10189;10169;10142;10143;10160;10180;10185;10183;10175;10174;10293;10184
C249I;10238;10242;10201;10166;;10180;;10151;10180;10150;10172;10222;
C649I;10240;10249;10207;10173;;10187;;;;10152;10176;10223;
C029O;10239;;10201;10167;10168;10179;10159;10149;10180;;10172;10225;
1549;10214;10209;10178;10132;10137;10161;10166;10175;10184;10163;10177;10291;10182
9771C;10208;10169;10143;10131;10137;10147;10163;10176;10177;10172;10167;10297;10174
1505;10202;10212;10191;10143;10150;10185;10200;10201;10200;;10180;10278;
3191E;10219;10190;10155;10129;10131;10127;10131;10142;10158;10149;10162;10265;10163
3129;10227;10199;10162;10133;10137;10134;10138;10150;10167;10159;10171;10279;10171
3196;10226;10199;10162;10133;10136;10132;10136;10147;10164;10157;10168;10274;10170
3200;10225;10197;10161;10131;10135;10132;10135;10146;10163;10154;10167;10274;10168
3195;10225;10197;10160;10132;10135;10132;10136;10147;10163;10156;;10275;
3175;10227;10200;10163;10133;10137;10133;10138;10150;10167;10159;10171;10279;10171
2462;10225;10206;10179;10147;10141;10140;10136;10144;10171;10156;10175;10269;10174
6155A;10240;10213;10170;10141;10152;10157;;10175;10178;10163;10166;10253;
6000A;10239;10212;10171;10142;10152;10156;10159;10170;10173;10159;10164;10245;10179
7178I;10222;10188;10152;10131;10144;10151;10166;10177;10176;10162;10160;10261;10174
7228;10226;10192;10155;10134;10146;10153;10167;10179;10179;10166;10164;10265;10177
9263D;10211;10189;10169;10143;10146;10167;;;;;10174;10296;
1690A;10199;10206;10176;10126;10134;10167;10171;10176;10183;10152;10166;10266;10177
1484C;10191;10202;10175;10122;10132;10172;10173;10178;10184;10145;10155;10254;10174
1495;10210;;10190;;10147;10185;;;10198;;10171;10264;
2867;;10211;10179;10134;10135;10145;10148;10159;10175;;10173;10283;
2870;10235;10222;10189;;10143;10147;;;;;;;
C929I;10238;10256;10212;10179;10185;;10181;10168;10193;10155;10176;;
C430E;10219;10238;10183;10133;10135;10147;10127;10127;10148;10136;10169;10214;10165
C139E;;10246;10199;10161;10169;;;;10182;10137;;10200;
C449C;10238;10250;10208;10171;10174;10186;10166;10155;10184;10148;10173;;
C447A;10240;10255;10211;10175;10180;;;10161;10189;;10178;;
C429I;10236;10247;;10173;10178;;;10155;;10151;;;
2465;10222;10208;10176;10133;10134;10138;10140;10148;10168;;10170;10274;
