Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;0;0;0;0;1;1;;2;2;0;0;0;
1387E;0;1;4;4;;4;1;4;14;7;3;5;
1428;3;2;0;0;2;2;4;2;9;3;4;2;33
8175;2;3;0;0;0;0;0;0;1;3;0;8;17
8025;0;0;0;0;0;0;;0;0;0;0;0;
8019;0;0;0;0;0;0;0;0;0;0;0;0;0
6325O;0;1;0;0;0;0;1;0;0;0;0;0;2
9091O;3;1;0;2;2;1;1;1;1;4;3;12;31
1212E;0;1;0;0;0;2;2;4;3;1;1;0;14
1208H;0;0;0;0;0;0;1;1;1;3;0;0;6
1249I;4;3;3;4;2;3;4;6;3;5;1;2;40
2444;;;1;;0;;;;0;1;;;
4452;3;3;2;0;0;0;0;0;0;2;1;9;20
B954;0;0;0;0;0;0;0;0;0;0;0;0;0
B893;0;1;1;0;0;0;0;0;0;0;0;0;2
B228;0;0;0;0;0;0;0;0;0;0;0;0;0
B278;2;1;1;0;0;0;0;0;0;1;0;0;5
0200E;1;1;0;2;2;0;0;0;1;1;1;2;11
0076;0;0;0;0;0;0;0;0;0;0;0;0;0
1082;0;0;0;0;0;0;0;0;0;2;1;1;4
2331;4;0;1;1;0;0;0;0;1;3;6;11;27
3469A;2;1;0;0;0;0;0;0;0;0;1;2;6
5960;6;4;3;2;0;0;0;0;1;2;1;0;19
5910;2;1;1;0;0;0;0;0;0;1;1;0;6
1111;0;0;0;0;0;1;0;2;0;3;0;0;6
1109;0;0;0;0;0;0;0;1;0;3;2;0;6
8500A;;;0;0;0;0;0;0;0;0;0;0;
4121;4;2;1;0;0;0;0;0;0;1;0;8;16
5402;3;0;2;0;2;0;0;0;0;0;1;1;9
8096;2;0;0;1;0;0;0;0;0;0;0;3;6
1014;1;0;0;0;0;0;0;0;0;1;1;1;4
1024E;3;4;0;2;2;3;4;5;6;4;5;1;39
0367;2;0;0;0;0;0;0;;1;3;0;2;
5530E;3;0;0;0;2;0;0;0;0;0;0;4;9
5514;4;0;0;0;1;0;0;0;0;0;1;0;6
3013;4;2;2;0;0;0;0;0;0;2;2;8;20
9898;;;0;0;0;0;0;0;0;0;1;;
5270B;0;0;0;0;;0;0;0;0;;0;0;
9170;0;1;1;0;0;0;0;0;1;1;0;3;7
C249I;0;0;0;0;0;0;0;0;0;0;0;0;0
C649I;0;0;0;0;0;0;0;0;0;0;0;0;0
C029O;0;0;0;0;0;0;0;0;0;0;0;0;0
1549;1;0;0;1;0;0;0;0;0;1;4;12;19
9771C;1;1;1;0;1;0;0;0;0;3;4;12;23
1505;2;2;1;2;4;7;4;9;;;8;11;
3191E;8;4;2;3;2;0;0;0;0;5;4;2;30
3129;0;0;0;0;0;0;0;0;0;0;1;5;6
3196;2;0;1;0;0;0;0;0;0;0;1;4;8
3200;2;2;0;1;0;0;0;0;0;2;0;9;16
3195;1;0;0;0;0;0;0;0;0;0;0;2;3
3175;1;0;0;0;0;0;0;0;0;0;0;3;4
2462;22;18;17;17;13;7;0;1;3;6;15;15;134
6155A;0;0;0;0;0;0;0;0;0;0;0;0;0
6000A;0;1;0;0;0;0;0;0;0;0;0;0;1
7178I;0;0;0;0;0;0;0;0;0;0;0;0;0
7228;0;0;0;0;0;0;0;0;0;0;0;0;0
9263D;4;1;1;0;0;0;0;0;0;1;3;18;28
1690A;1;0;0;0;0;0;0;0;0;2;2;9;14
1484C;0;3;0;0;0;1;1;3;1;1;1;0;11
1495;9;5;5;4;3;0;2;7;7;7;8;6;63
2867;7;2;2;0;0;0;0;0;0;2;6;15;34
C929I;0;0;0;0;0;0;0;0;0;0;0;0;0
C430E;1;3;6;2;7;1;0;0;0;7;15;5;47
C139E;0;0;0;0;0;0;0;0;0;0;0;0;0
C449C;0;0;0;0;0;0;0;0;0;;0;0;
C447A;0;3;1;2;1;1;3;0;0;3;0;0;14
C429I;0;0;0;0;0;0;0;0;0;0;0;0;0
2465;1;0;;0;0;0;0;0;0;0;2;3;
5796;3;2;1;1;0;0;0;0;1;0;3;1;12
5783;0;0;2;0;0;0;0;0;0;0;0;0;2
2030;1;2;0;3;0;0;0;0;0;0;0;5;11
0016A;0;0;0;0;0;0;0;0;0;0;0;0;0
9981A;0;0;2;3;0;0;0;0;1;3;0;1;10
9381I;1;1;0;0;0;0;0;0;0;2;0;13;17
8368U;2;1;1;1;0;0;0;0;1;0;0;6;12
8414A;0;0;0;0;0;0;0;0;0;1;0;0;1
2422;3;1;0;1;0;0;0;0;0;0;7;12;24
2539;6;4;0;1;0;0;0;0;0;1;6;14;32
2614;2;1;0;0;0;0;0;0;0;1;;15;
9390;3;1;0;1;0;0;0;0;0;2;0;12;19
9434;5;0;0;0;0;0;0;0;0;4;2;10;21
