Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;10;10;3;6;3;2;0;0;3;1;4;1;43
1387E;;;;5;1;;0;0;3;;6;1;
1428;10;12;9;8;6;2;0;0;1;3;5;2;58
8175;0;0;1;1;2;0;0;0;1;2;3;1;11
8178D;0;0;0;1;2;0;0;0;0;2;3;2;10
8025;0;0;0;1;0;0;0;0;0;3;0;6;10
8019;0;0;1;0;0;0;0;0;0;1;1;3;6
6325O;0;0;0;0;0;0;0;0;0;1;1;5;7
9091O;3;6;3;1;0;2;0;0;1;0;3;0;19
1212E;7;8;5;2;1;3;1;0;2;1;8;1;39
1208H;7;8;6;2;0;2;0;0;2;1;7;1;36
1249I;7;8;7;3;2;2;0;1;2;1;6;1;40
2444;3;0;3;2;1;1;1;0;0;4;3;0;18
4452;2;1;1;2;2;0;1;0;0;3;3;1;16
B954;0;0;0;1;0;0;0;0;1;3;2;3;10
B893;0;1;2;1;0;0;0;0;2;0;3;2;11
B228;0;1;1;2;1;0;0;0;3;3;2;4;17
B278;0;1;0;2;1;0;0;0;2;3;2;4;15
0200E;0;1;2;3;0;1;1;1;2;3;1;2;17
0076;0;1;1;1;;1;0;0;2;3;2;1;
1082;4;11;8;1;0;3;2;0;4;0;7;1;41
2331;5;3;2;5;1;0;1;0;1;1;3;0;22
3469A;3;1;2;5;4;0;0;0;1;3;6;2;27
5973;2;2;0;1;4;0;0;0;0;3;3;3;18
5960;0;0;1;2;6;0;0;0;0;3;2;3;17
5910;1;1;0;1;4;0;0;0;0;3;2;3;15
6001;;;;2;;0;0;0;0;1;4;5;
1111;2;7;5;0;1;2;0;0;1;0;6;0;24
1109;;;;;;;;;;;;1;
8500A;0;0;1;0;0;0;0;0;3;0;2;3;9
5000C;2;3;0;2;3;0;0;0;0;1;4;7;22
4121;0;0;0;3;0;0;0;0;0;2;4;0;9
5402;2;1;1;5;6;0;0;0;0;3;4;2;24
8096;0;3;1;2;1;0;1;0;0;2;2;0;12
1014;10;10;9;3;6;1;0;1;8;2;11;0;61
1024E;8;10;8;2;3;2;2;3;7;2;10;0;57
0367;0;0;0;;4;3;0;1;1;2;2;0;
5530E;0;0;0;3;2;0;0;0;0;1;3;1;10
5514;0;1;0;3;2;0;0;0;0;1;2;1;10
3013;1;3;0;1;0;1;0;;0;1;2;0;
4642E;3;0;1;1;6;0;0;0;0;3;2;6;22
9898;2;5;2;1;2;0;0;0;1;1;6;0;20
5270B;1;1;1;2;4;0;0;0;0;2;3;1;15
9170;2;2;2;0;0;0;1;0;0;0;3;0;10
C249I;0;1;0;0;0;0;0;0;0;2;2;0;5
C649I;0;2;0;0;0;0;0;0;0;2;0;0;4
C029O;0;2;0;0;0;0;0;0;0;1;1;0;4
2661;4;3;1;4;2;0;0;0;0;1;0;1;16
1549;8;9;2;4;3;0;0;0;1;1;3;0;31
9771C;0;2;0;2;3;0;0;0;0;3;2;0;12
1505;8;10;3;6;5;1;0;0;2;3;4;1;43
3191E;4;2;1;6;5;0;0;0;0;4;4;3;29
3129;1;1;2;4;2;0;0;0;0;;5;0;
3196;1;1;2;4;1;0;0;0;0;4;4;1;18
3200;1;1;2;3;1;0;0;0;0;3;3;1;15
3195;1;1;2;4;1;0;0;0;0;3;5;1;18
3175;1;1;2;4;3;0;0;0;0;3;3;0;17
2462;6;11;5;9;10;0;0;0;2;4;7;4;58
6155A;1;0;0;1;5;0;0;0;0;2;4;5;18
6000A;1;2;0;2;0;0;0;0;0;0;1;3;9
7178I;0;0;1;1;0;0;0;0;1;0;0;4;7
7228;1;0;1;1;0;0;0;0;0;2;0;4;9
7031;0;0;1;1;0;0;0;0;0;0;2;;
9262;3;4;5;1;1;1;1;0;1;1;4;0;22
9263D;2;2;3;0;1;0;2;0;1;1;3;0;15
1690A;7;8;4;4;2;1;0;1;1;1;3;1;33
1484C;12;9;6;8;6;2;0;1;2;4;7;2;59
1495;12;11;11;8;6;1;0;0;3;3;5;2;62
2867;4;3;0;3;1;0;0;0;0;0;3;0;14
2870;5;1;0;3;1;0;;0;;0;2;0;
C929I;0;0;0;0;0;0;0;0;0;2;0;1;3
C430E;0;3;1;0;1;0;0;0;0;0;1;2;8
C139E;0;2;1;0;0;0;0;0;0;0;2;1;6
C449C;0;3;2;0;0;0;0;0;0;0;2;0;7
C447A;0;4;3;1;1;0;0;0;0;1;5;2;17
C429I;0;0;0;0;0;0;0;0;0;1;0;0;1
2465;3;3;1;1;1;0;1;0;1;1;1;0;13
5796;2;1;1;3;3;0;0;0;0;3;4;0;17
5783;2;0;0;3;7;0;0;0;1;2;4;4;23
2030;5;3;1;2;1;0;1;0;0;0;4;0;17
0016A;0;1;2;2;1;1;1;0;1;1;2;2;14
9981A;0;1;2;3;1;0;0;0;1;0;2;0;10
9381I;1;1;0;2;0;1;1;;1;1;2;0;
8368U;0;0;1;0;0;1;0;1;1;0;1;0;5
3260B;2;0;1;2;1;0;0;0;0;3;4;;
8416;0;0;0;1;1;0;0;1;2;1;4;4;14
8414A;0;0;0;0;2;0;0;1;2;2;3;4;14
2422;6;1;0;2;0;0;0;0;1;2;3;0;15
2539;5;0;0;2;2;0;0;0;0;1;2;0;12
2614;3;0;0;4;1;0;0;0;0;1;1;1;11
9390;1;2;0;1;0;2;1;0;1;1;2;0;11
9434;2;3;2;1;0;0;1;0;0;1;3;0;13
