Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;1;0;0;0;0;1;0;1;2;0;0;0;5
1387E;;;;2;0;;0;0;0;;2;0;
1428;;0;0;1;3;0;1;2;1;1;2;0;
8175;0;0;1;2;3;0;3;1;2;4;0;0;16
8178D;0;0;0;0;2;0;3;1;1;1;0;0;8
8025;0;0;0;0;0;0;1;0;1;1;1;3;7
8019;0;0;0;1;0;0;0;0;0;1;2;2;6
6325O;0;0;0;0;0;0;0;0;0;1;1;2;4
9091O;0;0;3;2;5;4;5;2;3;0;0;0;24
1212E;0;2;1;1;3;1;0;2;0;0;1;0;11
1208H;2;1;1;1;2;1;0;2;2;0;0;0;12
1249I;0;2;1;1;2;4;0;3;3;0;0;0;16
2444;0;0;1;1;0;2;3;0;0;0;0;0;7
4452;0;0;1;0;1;0;1;1;0;2;0;0;6
B954;0;0;0;0;0;0;0;0;0;2;0;0;2
B893;0;0;1;1;2;0;1;1;4;4;6;1;21
B228;0;1;1;0;1;0;0;0;5;0;1;1;10
B278;0;0;1;0;1;0;0;1;6;2;2;2;15
0200E;0;1;1;0;1;2;1;1;4;5;2;1;19
0076;0;0;1;1;;3;1;1;5;5;5;0;
1082;1;0;1;0;3;2;1;0;1;0;1;0;10
2331;0;0;1;2;1;1;2;4;1;0;0;0;12
3469A;0;0;0;0;1;0;3;1;0;0;0;0;5
5973;;0;;0;;;1;;;2;0;;
5960;1;0;0;1;2;0;0;0;0;2;2;1;9
5910;0;0;2;1;1;1;1;1;0;0;3;1;11
1111;0;1;0;1;3;1;1;0;1;0;1;0;9
1109;;;;;;;;;;;;0;
8500A;0;0;0;0;3;1;0;2;3;3;3;1;16
5000C;1;;;1;;1;;;;;;0;
4121;0;0;1;2;2;1;3;2;0;1;0;0;12
5402;0;0;1;1;3;0;0;0;0;0;0;0;5
8096;0;0;1;0;2;2;2;3;2;0;0;0;12
1014;0;2;3;0;4;1;2;1;3;0;3;0;19
1024E;0;0;1;0;3;1;2;1;2;0;3;0;13
0367;1;0;0;;3;2;1;3;4;2;0;0;
5530E;0;0;0;0;2;0;1;0;0;0;0;0;3
5514;1;0;0;0;3;1;2;0;0;1;2;0;10
3013;;;;;;;;;;;;0;
4642E;0;1;1;1;4;0;;;0;1;3;;
9898;0;0;0;0;3;1;5;1;2;0;1;0;13
5270B;2;0;1;0;1;0;0;1;0;0;1;0;6
9170;0;0;0;0;5;0;5;1;1;0;0;0;12
C249I;0;0;0;0;0;0;0;0;0;0;0;0;0
C649I;0;0;1;0;0;0;0;0;0;2;0;0;3
C029O;0;0;0;0;0;0;0;0;0;2;2;0;4
2661;0;0;0;1;4;2;5;4;1;1;0;0;18
1549;0;0;0;0;0;2;3;5;1;0;0;0;11
9771C;0;3;0;1;1;2;1;1;3;2;2;0;16
1505;0;3;0;1;3;1;1;2;1;0;1;0;13
3191E;0;0;1;2;0;0;3;1;1;0;0;0;8
3129;0;0;1;0;0;0;0;0;0;;1;0;
3196;0;0;0;1;1;1;4;1;1;0;0;0;9
3200;0;0;0;0;0;2;3;0;0;1;1;0;7
3195;0;0;0;0;0;0;3;1;1;0;0;0;5
3175;0;0;1;1;2;1;2;1;1;0;0;0;9
2462;0;0;0;2;0;3;4;1;2;0;0;0;12
6155A;2;0;1;0;0;0;0;0;0;0;0;0;3
6000A;1;0;0;1;0;1;3;0;2;0;0;2;10
7178I;0;0;0;0;0;0;0;0;0;3;1;1;5
7228;0;0;0;0;1;2;1;0;0;3;2;1;10
7031;0;0;0;0;1;0;0;0;0;1;0;2;4
9262;0;0;0;0;0;0;0;0;0;0;0;0;0
9263D;0;1;1;3;3;6;6;1;1;2;0;0;24
1690A;1;0;0;0;1;1;1;1;1;0;0;0;6
1484C;2;0;0;3;1;1;0;1;0;2;0;0;10
1495;2;0;0;1;1;0;1;1;1;0;0;0;7
2867;0;0;0;0;2;1;2;1;1;1;0;0;8
C929I;0;0;0;0;0;0;0;0;0;0;0;0;0
C430E;0;2;0;0;0;0;0;0;0;0;1;0;3
C139E;0;0;0;0;0;0;0;0;0;0;0;0;0
C449C;0;2;0;0;0;0;0;0;0;1;1;0;4
C447A;0;2;0;0;0;0;0;0;0;1;2;0;5
C429I;0;0;0;0;0;0;0;0;0;0;0;0;0
2465;0;0;0;3;0;5;6;2;2;1;0;0;19
5796;0;0;2;2;1;0;3;0;0;0;2;0;10
5783;1;0;2;1;2;0;2;1;0;1;3;0;13
2030;0;0;0;2;2;5;6;2;3;1;0;0;21
0016A;0;1;0;1;1;1;0;1;3;4;3;0;15
9981A;0;0;1;1;3;3;2;3;2;0;3;0;18
9381I;0;0;1;2;2;4;5;;4;1;0;;
8368U;0;0;0;0;1;6;4;2;3;2;0;0;18
8416;0;0;0;0;0;0;0;1;3;0;3;0;7
8414A;0;0;0;0;2;2;0;1;3;3;2;2;15
2422;0;0;0;1;4;0;4;0;1;0;0;0;10
2539;0;0;0;1;5;0;2;1;0;0;0;0;9
2614;0;0;1;0;2;0;3;2;1;0;0;0;9
9390;0;0;1;1;3;4;7;3;1;3;1;0;24
9434;0;0;1;2;3;5;4;1;2;3;0;0;21
