Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387E;9;18;9;9;9;6;4;1;6;4;7;5;87
1428;21;19;14;13;14;9;1;3;6;7;10;;
8175;5;7;5;8;6;0;1;1;1;6;8;8;56
8019;7;5;5;7;3;1;1;1;1;7;8;8;54
6325O;2;2;2;4;3;2;0;0;1;6;5;4;31
9091O;16;17;18;13;12;14;10;5;12;11;14;19;161
1212E;12;15;15;15;14;10;14;7;13;8;13;;
1208H;14;12;;;13;12;13;9;9;8;11;;
1249I;16;18;18;18;13;16;16;11;14;11;12;6;169
4452;13;9;6;4;11;0;0;0;0;7;8;6;64
B954;3;4;4;6;2;1;0;2;1;5;7;11;46
B893;7;12;10;10;10;4;1;1;6;9;8;8;86
B228;;;;;;;;;;;4;5;
B278;5;5;3;7;6;2;1;1;2;6;5;6;49
0200E;5;6;7;7;5;1;0;3;2;14;8;5;63
0076;4;1;3;8;5;2;0;0;0;10;3;3;39
1082;21;17;20;16;12;11;15;5;9;9;16;11;162
2331;17;14;10;13;8;8;0;1;3;5;11;12;102
3469A;16;9;7;11;15;1;1;0;1;10;9;9;89
5960;6;8;1;6;4;0;0;1;1;5;8;2;42
5910;7;8;1;9;6;1;0;0;2;8;7;3;52
1111;15;13;14;12;5;10;13;5;9;9;14;8;127
1109;15;15;16;13;11;14;14;7;12;10;13;10;150
5402;15;10;4;13;10;;;;;;;;
8096;16;9;6;13;11;1;2;1;5;12;15;7;98
1014;17;15;17;12;14;11;14;4;9;9;12;10;144
1024E;16;20;22;11;12;11;14;8;10;10;15;9;158
0367;6;9;9;9;11;6;;4;3;14;8;5;
5530E;7;10;2;6;9;0;1;0;1;5;10;6;57
5514;9;14;2;5;9;0;2;0;0;4;9;5;59
9170;12;7;14;8;10;3;1;2;7;8;10;18;100
C249I;1;4;4;2;2;0;2;0;0;5;2;3;25
C649I;1;2;;4;2;0;0;0;1;0;2;;
C029O;1;6;4;4;3;2;3;1;1;2;2;4;33
9771C;8;7;4;6;4;1;0;0;3;9;13;22;77
3191E;16;10;6;14;12;2;1;0;2;9;14;6;92
3129;16;9;3;11;10;0;1;0;2;11;12;7;82
3196;14;9;5;9;10;0;0;0;1;9;10;7;74
3200;13;7;3;8;8;0;1;0;1;10;9;5;65
3195;13;10;3;10;8;0;1;0;1;9;10;7;72
3175;12;8;2;11;10;0;1;0;1;11;10;7;73
2462;24;15;19;17;15;3;1;0;4;11;17;11;137
6155A;4;4;1;4;6;1;0;2;2;4;9;9;46
6000A;2;5;1;6;5;3;6;4;10;8;5;7;62
7178I;;;;6;2;0;3;0;2;9;7;11;
7228;4;4;5;5;1;1;2;1;1;10;6;9;49
9263D;17;14;15;13;14;9;7;1;6;8;15;15;134
1484C;20;18;11;9;11;7;1;3;5;6;9;6;106
1495;24;15;14;13;13;6;0;2;5;7;8;5;112
2867;22;11;7;9;11;4;2;0;5;9;13;15;108
C929I;2;5;3;0;2;1;1;1;0;3;2;5;25
C139E;2;3;7;4;2;0;1;0;0;0;2;3;24
C447A;2;13;13;9;9;5;5;1;2;6;6;;
C429I;0;1;4;5;2;2;1;0;1;4;3;0;23
5796;7;8;2;11;4;1;0;0;0;4;7;5;49
5783;9;7;3;8;8;0;1;0;0;6;8;3;53
0016A;3;0;4;7;5;2;0;3;1;9;7;3;44
9981A;6;4;7;7;6;2;0;3;2;6;9;5;57
8414A;2;3;8;8;6;0;1;0;2;9;7;7;53
2422;17;10;5;8;9;2;0;1;3;8;14;14;91
2539;19;13;4;10;11;2;0;1;2;7;12;12;93
9390;10;6;8;6;6;0;0;1;1;8;11;8;65
9434;11;7;4;6;4;1;0;0;2;7;10;22;74
