Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;551;645;;637;603;538;738;751;507;537;476;474;
8175;791;1232;1445;1522;2119;3582;4266;3446;2656;1276;723;304;23362
8025;836;1061;1081;965;1141;;;1172;1143;;723;422;
6325O;867;1182;1255;1084;1452;1386;;1623;1505;999;975;804;
9091O;527;563;786;906;1306;1193;1544;2086;1445;767;;215;
1212E;759;692;676;699;793;753;837;957;632;578;520;522;8418
1208H;1176;1158;1047;719;791;769;768;892;749;648;718;784;10219
1249I;641;493;563;613;650;587;721;713;501;461;376;381;6700
2444;416;406;;749;1083;;;;1768;954;383;;
4452;421;515;1089;1121;1330;2427;2828;2870;2299;1092;598;373;16963
B954;614;829;1031;931;1237;1138;1391;1058;884;423;390;274;10200
B893;1067;1097;1158;978;1335;1677;;1974;1493;1011;939;536;
B228;841;818;1090;970;1087;1486;1668;1580;1087;870;813;560;12870
B278;;1171;1160;1146;1402;2063;;2249;1611;;973;460;
0200E;753;985;804;970;1074;1556;1575;1363;1173;336;557;1186;12332
2331;342;438;591;673;1057;1572;1951;2054;1487;933;421;193;11712
3469A;495;835;1115;1079;1327;2979;4015;3965;2880;1451;656;344;21141
5960;530;750;1073;1062;1597;2084;2394;2622;1872;1038;559;433;16014
5910;548;891;583;884;1644;1990;2459;2803;1914;1178;989;882;16765
1111;;836;;1057;997;764;940;;745;884;748;824;
1109;1464;1121;1383;1602;1500;1287;1601;1564;1244;1202;907;979;15854
4121;296;;656;627;1042;1739;;2016;1420;756;369;142;
5402;458;975;;1482;1939;3558;4285;;3155;1519;691;471;
8096;411;568;954;953;1364;2364;2870;2744;1852;991;492;472;16035
1014;809;648;796;1180;1182;823;1068;1041;959;699;;633;
1024E;1169;835;865;1200;1233;670;596;914;902;728;700;962;10774
5530E;537;764;1244;;1852;3080;3367;2951;2252;1241;563;449;
5514;724;863;1437;1675;2056;3485;4175;3497;3109;1786;;604;
3013;;;;701;1120;;;;;793;406;;
4642E;528;;;;;;;;;;;;
5270B;;;993;;1292;;;1350;;;;;
9170;606;995;1272;1426;1689;2293;2560;2680;2033;1202;887;418;18061
C249I;1104;1346;1564;1652;1785;1646;;1711;1372;1475;1269;1883;
C029O;1815;;2413;;;2954;;3712;2963;2268;2131;2666;
1549;386;557;951;1060;1267;1775;2488;2418;1478;871;511;;
9771C;681;1173;1373;1548;1834;2594;3147;2268;727;321;134;147;15947
1505;619;426;613;716;944;887;912;1041;720;388;282;284;7832
3191E;380;867;1074;959;1175;2484;;3254;2364;1286;529;597;
3196;615;952;1538;1424;1895;3425;4118;4105;2936;1476;706;505;23695
3200;532;916;1429;1275;1724;3373;4027;3814;2806;1373;647;378;22294
3195;287;498;794;750;1010;1885;2357;2249;1608;780;342;312;12872
3175;930;1345;1799;1571;1762;3916;5155;4518;3491;1670;794;671;27622
2462;55;;;;;1456;2322;2300;1616;994;238;490;
6000A;525;680;1019;888;858;836;663;757;874;549;669;407;8725
7178I;802;1093;1210;1337;1779;;2412;1976;1771;942;889;417;
7228;1227;1619;1950;1797;2419;3014;3110;2441;2159;1044;1095;489;22364
7031;1245;2062;1900;1481;1731;1655;1589;1529;1570;937;1221;680;17600
1690A;342;363;593;620;912;1174;1681;1721;1077;966;232;206;9887
1484C;261;290;380;517;470;558;1021;922;565;508;291;376;6159
2867;571;723;886;1144;1514;2671;3111;2756;2072;1221;519;167;17355
C929I;580;613;724;688;738;670;686;650;666;;708;688;
C447A;1108;761;882;718;981;1251;;;1430;1015;578;913;
2465;392;468;730;;1388;2025;;;;;662;427;
5796;717;958;1289;1410;1910;2841;3682;3927;2889;1571;915;703;22812
5783;604;1053;1355;1440;;2906;3531;;2913;1730;1169;999;
0016A;792;996;1140;912;1102;1233;1523;1285;1222;504;636;421;11766
9981A;883;1215;1314;1283;1528;2062;2360;2225;1605;873;853;406;16607
8368U;;;;;;;;;;;736;;
8414A;961;1236;1157;1145;1244;1429;1385;1220;1114;696;728;385;12700
2422;232;475;709;671;1052;1855;2593;2483;1609;852;318;134;12983
2539;323;484;731;840;1090;2198;3246;3397;2214;1175;424;144;16266
2614;254;;567;473;843;1225;;;;;;;
9390;851;807;879;1265;1789;2336;2843;2439;1739;1029;594;202;16773
9434;880;1331;1568;1903;2553;;3820;3907;2639;1509;918;302;
