Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;0;2;0;0;0;0;0;0;0;0;0;0;2
1387E;;;;0;0;;0;0;0;;0;0;
1428;;0;0;0;0;0;0;0;0;0;0;0;
8175;0;0;0;0;0;0;0;0;0;0;0;0;0
8178D;0;0;0;0;0;0;0;0;0;0;0;0;0
8025;0;0;0;0;0;0;0;0;0;0;0;0;0
8019;0;0;0;0;0;0;0;0;0;0;0;0;0
6325O;0;0;0;0;0;0;0;0;0;0;0;0;0
9091O;2;0;0;0;0;0;0;0;0;0;0;0;2
1212E;0;1;4;0;0;0;0;0;0;0;2;0;7
1208H;0;3;0;0;0;0;0;0;0;0;1;0;4
1249I;1;2;1;0;0;0;0;0;0;0;1;0;5
2444;0;0;5;2;0;0;0;0;0;0;0;0;7
4452;0;0;0;0;0;0;1;0;0;0;0;0;1
B954;0;1;0;0;0;0;0;0;0;0;0;0;1
B893;0;0;0;0;0;0;0;0;0;0;1;0;1
B228;0;0;0;0;0;0;0;0;0;0;0;0;0
B278;0;0;0;0;0;0;0;0;0;1;0;0;1
0200E;0;1;0;0;0;0;1;0;1;0;0;1;4
0076;0;0;0;0;;0;0;0;0;0;0;0;
1082;1;1;3;0;0;0;0;0;0;0;0;0;5
2331;0;1;0;1;0;1;0;0;0;0;0;0;3
3469A;0;0;0;0;1;0;0;0;0;0;0;0;1
5973;;0;;0;;;0;;;0;0;;
5960;0;0;0;0;1;0;0;0;0;0;0;0;1
5910;0;0;0;0;0;0;0;0;0;0;0;0;0
1111;0;1;1;0;1;0;0;0;0;0;1;0;4
1109;;;;;;;;;;;;0;
8500A;0;0;0;0;0;0;0;0;1;0;1;0;2
5000C;0;;;0;;0;;;;;;0;
4121;0;0;0;0;0;0;0;0;0;0;0;0;0
5402;0;0;1;1;0;0;0;0;0;0;0;0;2
8096;0;0;0;0;1;0;0;0;0;0;1;0;2
1014;1;2;3;1;0;0;0;0;0;0;0;0;7
1024E;0;0;3;1;0;0;0;0;0;0;2;0;6
0367;0;0;0;;0;0;0;0;0;0;0;0;
5530E;0;0;0;0;0;0;0;0;0;0;0;0;0
5514;0;2;0;0;0;0;0;0;0;0;0;0;2
3013;;;;;;;;;;;;0;
4642E;0;0;0;0;0;0;;;0;0;0;;
9898;0;0;0;0;0;0;0;0;0;0;0;0;0
5270B;0;0;1;0;0;0;0;0;0;0;0;0;1
9170;0;0;0;0;0;0;0;0;0;0;0;0;0
C249I;0;0;0;0;0;0;0;0;0;0;0;0;0
C649I;0;0;0;0;0;0;0;0;0;0;0;0;0
C029O;0;0;0;0;0;0;0;0;0;0;0;0;0
2661;1;0;0;2;0;1;0;0;0;0;0;;
1549;0;0;0;1;0;0;0;2;0;0;0;0;3
9771C;0;0;0;0;1;0;0;0;0;0;0;0;1
1505;0;3;1;3;0;0;0;0;0;0;0;0;7
3191E;0;0;1;1;0;0;0;0;1;0;0;0;3
3129;0;0;0;0;0;0;0;0;0;;0;0;
3196;0;0;1;0;0;0;0;0;0;0;0;0;1
3200;0;1;0;0;0;0;0;0;0;0;1;0;2
3195;0;0;0;0;0;0;0;0;0;0;0;0;0
3175;0;0;0;0;0;0;0;0;0;0;0;0;0
2462;0;0;0;1;1;1;1;0;0;0;0;0;4
6155A;0;0;0;0;0;0;0;0;0;0;0;0;0
6000A;0;0;0;0;0;0;0;0;0;0;0;0;0
7178I;0;0;0;0;1;0;0;0;0;0;0;0;1
7228;0;0;0;0;0;0;0;0;0;1;0;0;1
7031;0;0;0;0;0;0;0;0;0;0;0;0;0
9262;0;1;0;0;0;0;0;0;0;0;0;0;1
9263D;0;0;1;0;0;1;0;0;0;0;0;0;2
1690A;0;0;1;0;0;0;0;0;0;0;0;0;1
1484C;0;0;0;0;0;0;0;0;0;0;0;0;0
1495;1;0;0;0;0;0;0;0;0;0;0;0;1
2867;0;0;0;1;0;0;0;0;0;0;0;0;1
C929I;0;0;0;0;0;0;0;0;0;0;0;0;0
C430E;0;1;2;0;0;0;0;0;0;0;0;2;5
C139E;0;0;0;0;0;0;0;0;0;0;0;0;0
C449C;0;0;0;0;0;0;0;0;0;0;0;0;0
C447A;0;2;0;0;0;0;0;0;0;0;1;0;3
C429I;0;0;0;0;0;0;0;0;0;0;0;0;0
2465;0;1;0;0;0;2;0;0;0;0;1;0;4
5796;0;0;0;0;0;0;0;0;0;0;0;0;0
5783;0;0;0;0;0;0;0;0;0;0;0;0;0
2030;0;0;0;0;0;0;1;0;1;0;0;0;2
0016A;0;0;0;0;0;0;0;0;0;0;0;0;0
9981A;0;0;0;0;0;0;0;0;0;0;0;0;0
9381I;0;0;0;0;1;1;1;;0;0;0;;
8368U;0;0;0;0;0;0;0;0;1;1;0;0;2
8416;0;0;0;0;0;0;0;0;0;0;0;0;0
8414A;0;0;0;0;0;0;0;0;0;0;0;0;0
2422;0;0;0;0;0;0;0;0;0;0;0;0;0
2539;0;1;0;3;0;0;0;0;0;0;0;0;4
2614;0;0;0;0;0;0;0;0;0;0;0;0;0
9390;0;1;2;0;0;0;1;0;1;0;1;0;6
9434;0;0;0;0;0;0;0;0;0;0;0;0;0
