Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;2;4;7;0;2;0;0;0;0;0;2;4;21
1387E;1;3;6;0;1;2;0;0;0;0;2;2;17
1428;2;6;5;1;5;1;0;0;0;1;3;5;29
8175;1;1;2;0;0;0;1;0;0;1;1;1;8
8178D;1;1;2;0;0;0;1;0;0;0;1;1;7
8025;2;0;2;0;0;0;0;1;1;1;0;0;7
8019;2;0;2;0;0;0;0;1;1;1;0;0;7
6325O;1;0;1;0;0;0;0;2;0;1;1;0;6
9091O;4;2;1;0;1;2;1;0;0;1;2;4;18
1212E;1;4;1;1;5;1;0;1;3;0;5;8;30
1208H;2;3;1;1;1;2;0;1;3;0;7;6;27
1249I;3;2;1;1;4;2;0;2;3;0;7;7;32
2444;0;2;0;0;1;0;2;1;0;0;0;0;6
4452;1;1;1;0;0;0;1;0;0;0;2;1;7
B954;5;0;0;0;0;1;0;1;1;1;0;0;9
B893;4;1;1;1;0;1;0;1;2;0;1;1;13
B228;3;0;1;0;0;2;0;0;1;2;0;1;10
B278;4;0;1;0;0;2;0;0;2;2;1;0;12
0200E;1;2;2;1;1;1;0;0;3;2;0;0;13
0076;1;2;2;1;1;;0;1;3;;0;0;
1082;7;3;3;2;2;2;2;2;2;1;8;10;44
2331;0;0;0;0;1;1;0;1;0;1;1;1;6
3469A;1;2;2;0;2;0;0;0;0;0;1;1;9
5973;0;2;4;2;2;0;0;1;0;1;1;0;13
5960;1;1;4;1;2;0;0;0;0;2;2;1;14
5910;1;3;3;2;2;0;0;0;0;1;2;1;15
6001;;2;0;3;;0;0;0;;1;;4;
1111;1;1;4;1;1;1;0;2;4;0;5;12;32
1109;4;3;4;2;1;2;0;1;4;0;8;10;39
8500A;3;0;1;1;1;1;0;1;0;0;0;0;8
5000C;1;2;1;3;;;0;0;0;1;2;;
4121;0;2;1;2;0;0;0;0;0;2;1;1;9
5402;1;2;1;3;2;0;0;0;0;2;2;1;14
8096;0;1;1;0;0;2;1;1;0;1;1;0;8
1014;6;5;5;3;2;3;1;4;9;2;8;10;58
1024E;6;6;5;3;3;4;0;4;3;3;9;9;55
0367;4;1;2;1;0;1;1;1;2;2;0;0;15
5530E;0;1;0;1;1;0;0;0;0;1;2;1;7
5514;0;1;0;1;0;0;0;0;0;1;3;2;8
3013;0;0;;1;1;3;1;2;1;0;0;1;
4642E;1;5;5;2;0;0;0;0;0;1;2;2;18
9898;0;3;3;1;2;4;0;0;1;1;0;2;17
5270B;1;3;3;2;0;0;0;0;0;2;2;2;15
9170;0;0;1;0;1;2;1;1;0;1;0;0;7
C249I;0;0;0;0;0;0;0;0;0;0;0;1;1
C649I;0;0;1;0;0;0;0;0;0;0;0;0;1
C029O;0;0;0;0;0;0;0;0;0;0;0;0;0
2661;1;4;0;0;4;1;0;0;0;0;1;2;13
1549;0;3;0;0;2;0;0;0;0;0;2;2;9
9771C;1;0;2;0;0;1;0;0;0;1;0;0;5
1505;0;3;4;0;5;2;0;0;0;0;1;4;19
3191E;2;1;0;1;1;1;3;1;0;1;1;1;13
3129;1;2;0;0;1;0;2;1;0;1;0;1;9
3196;1;2;0;0;1;0;2;1;0;1;0;1;9
3200;1;1;0;0;0;0;2;1;0;1;0;1;7
3195;1;1;0;0;1;0;2;1;0;1;0;1;8
3175;0;0;0;0;1;0;3;1;0;2;0;0;7
2462;3;6;3;2;5;2;2;3;0;2;2;10;40
6155A;0;4;1;2;1;0;0;0;0;2;2;1;13
6000A;3;1;0;0;0;0;0;2;0;1;0;3;10
7178I;2;0;1;0;0;0;0;1;0;0;0;0;4
7228;2;0;1;0;0;0;0;1;0;1;0;0;5
7031;;0;1;0;0;0;0;1;0;1;0;0;
9262;4;3;2;2;2;2;0;2;1;0;3;4;25
9263D;4;;3;1;2;2;1;1;0;1;3;2;
1690A;0;3;2;0;2;0;0;3;0;0;3;3;16
1484C;4;3;3;0;5;1;0;0;0;1;4;6;27
1495;4;7;7;1;3;1;1;0;0;3;5;9;41
2867;0;0;0;0;1;1;1;1;0;0;1;1;6
2870;0;0;0;0;1;0;1;0;0;0;1;1;4
C929I;0;0;0;1;0;0;0;0;0;0;1;0;2
C430E;0;0;1;0;0;0;0;0;0;0;0;1;2
C139E;0;1;0;1;0;0;0;0;0;0;2;1;5
C449C;0;2;0;0;0;0;0;0;0;0;0;1;3
C447A;0;6;0;0;0;0;0;0;0;0;0;2;8
C429I;0;0;0;0;0;0;0;0;0;0;0;0;0
2465;0;1;1;0;1;0;1;2;0;1;0;0;7
5796;0;0;2;1;2;0;0;0;0;2;2;1;10
5783;1;1;2;2;2;0;0;0;0;1;2;1;12
2030;0;3;0;0;2;5;0;1;0;1;0;2;14
0016A;1;0;1;0;0;0;1;0;1;2;0;0;6
9981A;2;0;2;0;0;0;2;0;0;1;0;0;7
9381I;0;0;1;;;1;0;0;0;0;0;0;
8368U;0;0;2;0;1;0;0;2;1;0;0;0;6
3260B;0;0;0;0;0;0;3;1;0;1;2;0;7
8416;2;0;1;1;1;1;0;1;0;1;0;0;8
8414A;2;0;1;1;1;1;0;1;0;0;0;0;7
2422;0;0;0;0;2;0;1;0;0;0;0;1;4
2539;0;0;0;0;1;0;1;0;0;0;1;1;4
2614;0;5;0;0;2;3;1;2;0;0;1;1;15
9390;0;0;0;1;2;2;0;2;0;0;0;0;7
9434;1;0;2;0;1;4;1;1;0;0;0;0;10
