Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;0;0;0;2;3;4;8;5;1;4;2;0;29
1387E;11;8;3;6;4;4;2;6;8;14;12;16;94
1428;11;10;6;1;10;8;11;10;19;16;16;16;134
8175;10;4;2;0;0;0;0;1;1;6;0;4;28
8178D;3;1;0;0;0;0;1;1;1;3;0;0;10
8025;0;1;1;2;0;0;0;0;0;0;0;0;4
8019;0;2;1;4;0;0;0;0;0;0;0;0;7
6325O;0;0;2;2;0;0;0;0;0;0;0;1;5
9091O;8;7;6;3;4;1;3;4;8;14;5;10;73
1212E;2;0;2;0;4;7;6;4;3;4;0;0;32
1208H;0;0;0;1;0;4;1;0;0;1;0;1;8
1249I;7;7;8;9;16;12;7;14;10;6;11;9;116
2444;4;2;0;2;0;0;0;0;0;0;1;5;14
4452;9;1;3;0;0;0;0;0;0;0;1;0;14
B954;0;0;1;0;0;0;0;0;0;0;2;0;3
B893;0;1;1;1;1;0;1;1;0;2;3;1;12
B228;0;0;0;0;0;0;0;1;0;0;0;1;2
B278;0;3;6;6;0;0;0;2;0;2;4;1;24
0200E;2;7;1;2;2;1;2;3;2;2;0;0;24
0076;0;1;1;0;0;;0;0;0;;0;0;
1082;1;2;1;1;0;1;2;1;2;6;4;5;26
2331;2;4;2;0;2;2;1;4;4;3;1;5;30
3469A;4;2;3;0;0;0;0;0;0;0;0;0;9
5973;;0;;1;0;0;;;;0;;;
5960;4;5;2;3;2;1;2;1;1;2;2;2;27
5910;2;2;2;2;0;1;1;1;0;1;0;2;14
1111;0;0;1;1;0;4;1;0;0;4;0;0;11
1109;1;0;2;0;0;0;1;0;0;0;0;0;4
8500A;0;0;0;0;0;0;0;0;0;0;0;0;0
5000C;;0;0;0;;;1;3;;;0;;
4121;9;2;1;0;0;0;0;0;0;0;0;3;15
5402;1;1;3;0;0;0;0;0;0;0;1;2;8
8096;3;0;1;0;0;0;0;0;0;0;0;6;10
1014;1;1;3;2;0;0;0;0;0;0;0;0;7
1024E;5;9;11;9;9;14;11;9;7;13;6;8;111
0367;3;6;1;2;5;1;1;0;5;9;2;3;38
5530E;2;0;1;0;0;0;0;0;0;0;1;2;6
5514;1;0;0;0;0;0;0;0;0;0;1;3;5
3013;4;3;;;3;0;;;;;;4;
4642E;2;4;2;1;0;1;0;0;0;1;2;1;14
9898;4;3;0;0;0;1;0;0;1;1;0;6;16
5270B;0;0;1;;0;0;0;0;0;1;0;0;
9170;0;2;;0;1;1;1;0;1;0;1;1;
C249I;0;0;0;0;0;0;0;0;0;0;1;0;1
C649I;0;0;1;0;0;0;1;0;0;0;0;0;2
C029O;0;0;0;0;0;0;;0;0;0;0;0;
2661;6;1;4;0;0;0;0;0;0;2;1;7;21
1549;6;2;0;0;0;0;0;1;0;2;4;10;25
9771C;5;11;1;1;0;0;0;0;0;2;5;8;33
1505;13;6;3;11;9;8;6;8;8;7;17;13;109
3191E;4;5;4;0;0;0;0;0;0;0;0;6;19
3129;5;0;0;0;0;0;0;0;0;1;0;0;6
3196;6;1;2;0;0;0;0;0;0;2;0;6;17
3200;3;1;3;0;0;0;0;0;0;1;0;5;13
3195;;0;1;0;0;0;0;0;0;1;0;0;
3175;4;0;1;0;0;0;0;0;0;1;0;3;9
2462;20;15;15;7;7;6;4;5;7;5;14;23;128
6155A;0;0;1;0;0;0;1;0;0;2;0;0;4
6000A;0;0;1;0;0;0;0;1;1;0;1;0;4
7178I;0;0;0;1;0;0;0;0;0;0;0;0;1
7228;1;2;0;0;0;0;0;0;1;0;1;0;5
7031;0;0;2;0;0;0;0;0;0;0;0;0;2
9262;3;2;0;0;0;0;0;0;0;0;0;2;7
9263D;3;;;;;1;0;1;1;1;1;3;
1690A;11;2;0;0;0;0;0;0;0;2;14;15;44
1484C;0;1;1;0;1;1;3;0;1;1;1;7;17
1495;10;9;15;2;12;7;8;11;13;8;9;16;120
2867;3;2;4;0;1;0;1;0;0;4;3;8;26
C929I;0;0;1;0;0;0;0;0;0;0;0;0;1
C430E;9;15;8;6;4;0;0;0;2;2;8;8;62
C139E;0;0;0;0;0;0;0;1;0;1;0;0;2
C449C;0;0;0;1;0;0;0;0;0;0;0;0;1
C447A;7;6;2;5;1;5;8;7;4;1;2;2;50
C429I;0;0;1;0;0;0;0;0;0;0;0;0;1
2465;4;1;0;0;0;0;0;0;0;1;3;1;10
5796;1;1;1;0;1;1;0;0;0;0;0;0;5
5783;0;3;2;0;0;0;0;0;0;1;0;1;7
2030;6;2;0;0;0;1;1;1;0;0;0;4;15
0016A;1;1;0;1;0;0;0;0;0;0;1;0;4
9981A;2;3;4;1;0;0;0;0;0;0;1;0;11
9381I;2;3;0;;;0;0;0;;4;1;1;
8368U;6;3;0;0;0;0;0;0;3;2;0;2;16
8416;0;0;0;0;0;0;0;0;0;0;0;0;0
8414A;0;2;2;1;0;0;0;0;0;0;0;0;5
2422;5;4;1;0;0;0;0;0;0;1;5;6;22
2539;4;1;4;0;2;0;0;0;0;1;5;7;24
2614;3;0;1;0;0;0;0;0;0;0;2;3;9
9390;1;2;0;0;1;0;0;0;0;1;0;1;6
9434;2;6;0;0;0;0;0;1;0;0;0;3;12
