Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
0016A;;29/117(05);30/108(06);;;;;27/65(10);;24/71(18);29/80(13);30/115(27);
9981A;29/88(10);26/114(05);30/90(04);30/83(02);30/68(18);;;28/56(10);30/72(10);28/63(29);30/96(12);30/103(16);
9381I;01/62(17);25/90(04);;23/54(30);;24/69(25);21/68(18);18/62(25);02/42(01);99/41(18);35/58(13);26/81(10);
8368U;99/66(17);32/67(05);;26/52(25);23/68(11);26/57(28);23/64(18);;31/47(10);20/36(17);34/58(13);20/69(11);
3260B;04/61(19);31/103(05);26/82(03);26/70(30);30/63(05);28/65(02);16/66(06);06/48(09);01/49(09);32/44(18);;;
8414A;;31/102(05);;30/59(25);;27/68(28);;99/52(09);07/52(14);;33/65(13);;
2422;26/44(12);28/77(05);;26/64(30);27/66(05);;10/55(06);14/43(28);30/44(09);25/40(15);24/41(23);28/75(11);
2539;;;;;;25/74(28);12/67(06);;;;;;
2614;08/37(17);25/70(03);05/55(14);06/46(26);24/50(05);36/52(04);05/48(06);;35/41(09);17/42(16);;23/64(10);
9390;30/50(17);;26/60(31);;22/55(11);;;;;28/38(18);03/53(13);23/69(27);
9434;33/89(17);30/81(28);31/71(12);34/68(26);26/64(12);;99/69(25);30/65(05);29/65(14);31/77(27);32/80(13);28/85(31);
