Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;10239;10179;10197;10198;10154;10183;10190;10197;10211;10221;10222;10251;10204
1387E;;10179;10195;10196;10152;;10188;10194;10210;10220;10219;10248;
1428;10243;10183;10199;10190;10152;10175;10183;10189;10211;10219;10224;10257;10202
8175;10227;10199;10194;10175;;10129;10125;10138;10158;10212;10207;10257;
8178D;10243;10215;10210;;10162;10147;10143;10155;10174;10224;10219;10269;
8025;10202;10191;10190;10187;10165;10155;;10162;10170;10217;10192;10232;
8019;10203;;10191;10187;;10156;10154;;10170;10217;10191;10233;
6325O;10207;10186;10188;10176;10154;10146;10145;10151;10167;10210;10191;10239;10180
9091O;10256;10197;10200;10209;10160;10167;10176;10184;10200;10238;10230;10255;10206
1212E;10242;;10193;10212;10160;10179;10189;10196;10204;10227;10222;10242;
1208H;10236;10172;10188;10208;10154;10174;10184;10191;10197;10221;10214;10234;10198
1249I;10243;10177;10190;10206;10154;10174;10182;10190;10200;10225;10223;10245;10201
2444;10243;10192;10192;10170;10135;10126;10129;10139;10169;10213;10218;10262;10182
4452;10232;10193;10196;10163;10142;10142;10141;10145;10169;10198;10201;10265;10182
B954;10196;10191;10192;10189;10169;10158;10157;10165;10174;10219;;10226;
B893;10192;10193;10192;10189;10171;10159;10161;;10178;;10183;;
B228;10189;10184;;10182;;;10151;10158;10166;;10180;10212;
B278;10195;;10192;10190;10168;10157;10157;10165;;10220;10187;10218;
0200E;10192;10173;10174;10174;10155;10142;10146;10155;10161;10204;10170;10197;10170
0076;;10184;;10188;10169;10157;10161;10169;10174;10218;10182;;
1082;10245;10186;10190;10212;10162;10174;10185;10192;10201;10231;10219;10241;10203
2331;10244;10189;10192;10184;10140;10137;10141;10156;10178;10221;10223;10252;10188
3469A;10233;10193;10195;10164;10140;10133;10132;10138;10164;10200;10203;10262;10180
5973;10228;10200;10201;10169;10157;10155;10154;10153;10177;10201;10197;10265;10188
5960;10224;10196;10197;10164;10151;10147;10146;10146;10170;;10194;10262;
5910;10226;10199;10199;10167;10155;10153;10152;10151;10175;10199;10196;10265;10186
1111;10241;10181;;10214;10164;10177;10188;10194;10201;10229;10217;10237;
1109;10240;10180;10193;10212;10161;10177;10187;10191;10201;10228;10217;10238;10202
8500A;10203;10187;10188;10189;10166;10155;10156;10166;10171;10215;10189;10219;10184
5000C;;;10198;10177;10163;10158;10152;10157;10175;;10193;10254;
4121;10237;10200;10199;10167;10140;10127;10124;10134;10160;10209;10212;10267;10181
5402;10230;;;10167;10150;10138;10136;;;10201;10202;;
8096;10225;10197;10190;10170;10141;10127;10125;10136;10161;10210;10205;10253;10178
1014;;10181;10191;10207;10160;10169;10180;10187;10195;10226;10212;10233;
1024E;10241;10184;10194;10211;10163;10172;10183;10190;10197;10228;10215;10236;10201
0367;10200;10175;;;;10144;10151;10158;10167;10210;10175;10200;
5530E;10228;10197;10193;10159;10134;10124;10121;10129;10158;10203;10200;10266;10176
5514;10228;10198;10192;10160;10135;10127;10124;10133;10160;10203;10200;10266;10177
3013;10240;10199;10194;;10144;10133;10132;10144;10175;;10224;10259;
4642E;10226;10194;10196;10164;10152;10151;10148;10149;10173;10199;10196;10263;10184
9898;10219;;10185;10177;10151;10139;10140;10154;10170;10215;10195;10230;
5270B;10230;10198;10194;10161;10139;10129;10126;10133;10159;10200;10203;10265;10178
9170;10242;10193;10192;10195;;10149;10157;10169;10189;;10220;10247;
C249I;;10199;10191;10152;10158;10155;10160;10146;10173;10181;;10247;
C649I;10217;;;10154;;10160;10165;;10175;10181;10169;;
C029O;;10198;10190;10151;10158;10154;10160;10145;10171;10181;10173;10249;
2661;;;;;;;;10151;10176;;10222;;
1549;10251;10186;10193;10177;10142;10148;10151;10161;10189;10219;10229;10267;10193
9771C;10221;10193;10188;10182;10156;;10148;;10173;10218;10198;10233;
1505;10250;10186;10200;10200;10153;10173;10181;10188;10208;10225;10230;10261;10205
3191E;10225;10188;10181;10160;10131;10116;10116;10126;10153;10199;10202;10242;10170
3129;10235;10197;10192;10170;10138;10124;10126;10136;10162;10210;10211;10254;10180
3196;10231;10195;10190;10167;10137;10124;10124;10133;10160;;10208;10253;
3200;10230;10194;10189;10166;10136;10122;10123;10132;10157;10204;10206;10253;10176
3195;10231;10194;;10168;10136;10121;;10133;10159;10206;10209;10249;
3175;10235;10197;10192;10170;10137;10123;10125;10135;10161;10209;10211;10255;10179
2462;10237;10196;10195;10166;10140;10126;10126;;10170;10211;10213;10258;
6155A;10217;10195;10195;10179;10161;10153;10149;10156;10172;10214;10196;10254;10187
6000A;10212;10194;10194;10177;10161;10153;10149;10154;10171;10208;10192;10251;10185
7178I;10210;10194;10190;10183;10160;10149;10147;10157;10167;10215;10194;10240;10184
7228;10214;10197;10193;10186;10163;10151;10149;10159;10170;10217;;10243;
9263D;;10194;10196;10198;10156;10155;10163;10173;10193;10230;10220;10248;
1690A;10237;10175;10188;10173;10137;10155;10160;10165;10191;10206;10214;10254;10188
1484C;10222;10167;10183;10171;10138;10160;10165;10169;10193;10198;10202;10241;10184
1495;10239;10184;10199;10184;10152;10174;;10182;10208;10214;10217;10258;
2867;10248;10191;10194;10170;10135;10129;10137;10145;10175;;;10269;
2870;10261;10200;10200;10175;10139;10125;10132;10138;10171;10215;10230;10282;10189
C929I;;10209;10199;10159;10173;10175;;;10185;;10168;10247;
C430E;10199;10186;10180;10129;10119;10116;10122;10118;10149;10165;10162;10235;10157
C139E;;;10190;;10158;10164;10171;10155;10175;10171;;10236;
C449C;10213;10203;10195;10152;10164;10163;10168;10152;10176;10179;10167;10247;10182
C447A;10216;10208;10198;10154;10168;;;10155;10181;;10170;;
C429I;;10202;10190;10154;10165;10164;10170;10153;10176;10181;10167;10244;
2465;10241;10188;10188;10165;10131;10122;10127;10138;;10208;10217;10263;
5796;10225;10195;10194;10161;10147;10141;10140;10140;10165;10194;10195;10262;10180
5783;10225;10194;10193;10161;10147;10140;10139;10140;10164;10195;10195;10261;10180
2030;10230;10190;10186;10176;10141;10131;10132;;10169;;;10242;
0016A;10205;10185;10187;10187;10166;10155;10157;10167;10171;10216;10184;10211;10183
9981A;10208;10187;10187;10185;10164;10153;10155;10166;10172;10215;10188;10218;10183
9381I;10240;10201;10195;10185;10146;10135;10136;10151;10178;10225;10221;10258;10189
8368U;10227;10193;10187;10175;10142;10130;10126;10144;10166;10216;10210;10249;10180
3260B;10234;10196;10193;10168;10138;10126;10126;10135;10161;10207;10209;10256;10179
8414A;10205;10191;10188;10187;10166;10154;10154;10164;10169;10215;10190;10227;10184
2422;10246;10190;10192;10175;10137;10129;10138;10149;10174;10216;10225;10263;10186
2539;10249;10193;10196;10178;10140;;10141;10152;10177;10219;10228;10263;
2614;10258;10200;10204;10187;10147;10143;10151;10160;10187;10229;10237;10275;10198
9390;10237;10196;10191;10183;10144;10133;10135;10150;10176;10220;10217;10251;10186
9434;10227;10194;10189;10185;10152;10143;10147;10160;10180;10219;10207;10238;10187
