Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;0;0;0;0;0;0;0;0;1;0;0;0;1
1387E;0;0;0;0;0;1;1;2;3;0;0;0;7
1428;0;0;0;0;0;4;1;9;5;0;0;0;19
8175;0;0;0;0;0;14;31;28;11;0;0;0;84
8178D;0;0;0;0;0;15;31;30;11;0;0;0;87
8025;0;0;0;0;0;7;23;27;10;0;0;0;67
8019;0;0;0;0;0;6;;28;13;0;;;
6325O;0;0;0;1;2;9;5;23;;0;0;0;
9091O;0;0;0;0;0;3;3;10;5;0;0;0;21
1212E;0;0;;0;;0;;0;0;0;0;0;
1208H;0;0;0;0;0;0;0;0;0;0;0;0;0
1249I;0;0;0;0;0;0;0;3;0;0;0;0;3
2444;0;0;0;0;0;4;10;17;2;0;0;0;33
4452;0;0;0;0;2;17;27;31;26;7;0;0;110
B954;0;0;0;0;0;1;17;26;4;0;0;0;48
B893;0;0;0;0;0;4;26;18;;0;0;0;
B228;0;0;0;0;0;3;15;23;9;0;0;0;50
B278;0;0;0;0;0;12;30;29;12;0;0;0;83
0200E;0;0;0;0;0;1;17;15;2;0;0;0;35
0076;0;0;0;0;0;;14;19;0;0;0;0;
1082;0;0;0;1;0;0;1;5;5;1;0;0;13
2331;0;0;0;0;0;4;8;13;3;0;0;0;28
3469A;0;0;0;0;0;16;23;30;24;5;0;0;98
5973;0;0;0;0;0;1;1;17;10;0;0;0;29
5960;0;0;0;0;0;12;22;;24;8;0;;
5910;0;0;0;0;0;4;5;22;17;4;0;0;52
6001;0;0;;;;0;;1;0;0;;0;
1111;0;0;0;0;0;0;0;0;0;0;0;0;0
1109;0;0;0;0;0;0;0;1;1;1;0;0;3
8500A;0;0;0;0;0;7;29;23;9;0;0;0;68
5000C;0;0;0;0;0;2;13;7;0;2;0;0;24
4121;0;0;0;0;1;16;28;31;19;0;0;0;95
5402;0;0;0;0;2;19;29;31;29;9;0;0;119
8096;0;0;0;0;0;12;26;28;10;0;0;0;76
1014;0;0;0;1;0;1;0;5;3;0;0;0;10
1024E;0;0;0;0;0;0;0;1;1;0;0;0;2
0367;;0;0;;0;;28;25;;0;;0;
5530E;0;0;0;0;0;18;30;31;20;2;0;0;101
5514;0;0;0;;0;17;30;31;14;0;0;0;
3013;0;0;0;0;0;8;13;16;3;0;0;0;40
4642E;0;0;0;0;0;9;18;29;22;7;0;0;85
9898;0;0;0;0;0;10;26;24;8;0;0;0;68
5270B;0;0;0;0;;15;27;31;13;;0;0;
9170;0;0;0;0;0;8;21;19;10;0;0;0;58
C249I;;;0;;0;0;0;3;0;1;0;0;
C649I;0;0;;;0;0;;4;;0;0;;
C029O;0;0;0;0;0;;2;9;8;;0;0;
2661;0;0;0;0;0;5;0;12;2;0;0;0;19
1549;0;0;0;0;0;10;9;22;19;1;0;0;61
9771C;0;0;0;0;0;15;29;27;19;0;0;0;90
1505;0;0;0;0;0;2;1;6;6;1;0;0;16
3191E;0;0;0;0;0;5;11;22;5;0;0;0;43
3195;0;0;0;0;0;15;26;31;14;0;0;0;86
3129;0;0;0;0;0;15;26;31;19;0;0;0;91
3196;0;0;0;0;0;15;26;31;18;0;0;0;90
3200;0;0;0;0;0;16;27;31;20;0;0;0;94
3175;0;0;0;0;0;15;26;31;23;0;0;0;95
2462;0;0;0;0;0;0;0;3;0;0;0;0;3
6155A;0;0;0;0;0;8;23;27;8;2;0;0;68
6000A;0;0;0;0;0;0;13;10;0;1;0;0;24
7178I;0;0;0;1;4;23;31;31;22;2;0;0;114
7228;0;0;0;1;6;25;31;31;23;2;0;0;119
7031;0;0;0;0;0;0;13;20;5;0;0;0;38
9262;0;0;0;0;0;5;17;13;5;0;0;0;40
9263D;0;0;0;0;0;8;17;15;11;0;;0;
1690A;0;0;0;1;5;10;13;23;21;3;0;0;76
1484C;0;0;0;0;0;5;0;13;7;0;0;0;25
1495;0;0;0;0;0;4;0;14;6;0;0;0;24
2867;0;0;0;0;0;9;;26;15;0;0;0;
2870;0;0;0;0;0;10;18;26;17;0;0;0;71
C929I;0;0;0;0;0;0;0;0;0;0;0;0;0
C430E;0;0;0;0;0;0;0;0;0;0;0;0;0
C139E;;0;;0;0;0;0;0;0;0;0;0;
C449C;0;0;0;0;0;0;1;9;5;0;0;0;15
C447A;0;0;0;0;0;0;2;5;4;0;0;0;11
C429I;;0;1;0;;0;;6;6;0;0;0;
2465;0;0;0;0;0;5;15;20;4;0;0;0;44
5796;0;0;0;0;0;14;25;31;26;8;0;0;104
5783;0;0;0;0;1;14;25;31;27;8;0;0;106
2030;0;0;0;0;0;5;11;21;7;0;0;0;44
0016A;0;0;0;0;0;12;29;26;4;0;0;0;71
9981A;0;0;0;1;0;18;30;31;24;2;0;0;106
9381I;0;0;0;0;0;10;24;21;8;0;0;0;63
8368U;0;0;0;0;0;9;27;22;4;0;0;0;62
3260B;0;0;0;0;0;16;27;31;25;2;0;0;101
8416;0;0;1;0;0;2;19;23;6;0;0;0;51
8414A;0;0;0;0;0;7;27;26;10;0;0;0;70
2422;0;0;0;0;0;8;18;24;14;0;0;0;64
2539;0;0;0;0;0;;6;14;4;0;0;0;
2614;0;0;0;0;0;12;21;27;21;0;0;0;81
9390;0;0;0;0;0;9;21;20;7;0;0;0;57
9434;0;0;0;0;0;12;28;25;14;0;0;0;79
