Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;1;0;0;1;0;1;0;2;7;0;0;1;13
1387E;10;9;0;4;1;6;3;;9;6;5;7;
1428;19;8;5;12;9;10;12;10;14;9;10;13;131
8175;2;3;0;0;1;0;0;0;7;4;4;12;33
8178D;2;2;0;0;0;0;1;2;5;5;2;4;23
8025;0;0;0;0;0;0;0;0;0;0;0;0;0
8019;0;1;0;1;0;0;0;1;0;0;0;0;3
6325O;3;0;1;0;0;0;0;0;0;0;0;0;4
9091O;9;3;0;2;6;4;3;3;6;7;3;9;55
1212E;1;2;0;3;8;3;5;3;4;1;1;2;33
1208H;0;1;0;2;3;0;0;2;0;0;0;0;8
1249I;8;10;3;13;14;18;14;12;15;17;11;5;140
2444;3;1;0;0;2;0;1;0;0;1;1;5;14
4452;5;4;0;1;2;0;0;0;0;2;7;20;41
B954;3;0;1;0;0;0;0;0;0;1;0;4;9
B893;2;3;2;3;0;0;0;0;0;1;1;3;15
B228;0;0;1;0;1;0;0;0;0;0;0;1;3
B278;3;3;3;1;1;0;2;0;0;3;0;8;24
0200E;2;7;4;6;5;2;0;1;3;6;7;0;43
0076;0;1;0;0;0;;0;0;0;0;0;0;
1082;2;2;0;1;1;3;1;2;1;3;2;2;20
2331;9;0;1;4;3;0;3;2;5;5;5;8;45
3469A;4;0;1;0;1;2;0;0;0;0;4;15;27
5973;;0;0;0;0;;1;;1;;0;2;
5960;6;2;1;2;0;1;4;2;0;5;7;11;41
5910;7;2;2;2;0;0;1;3;0;4;1;7;29
1111;0;1;0;1;2;2;0;2;2;1;0;0;11
1109;0;1;0;2;0;0;0;1;0;2;1;2;9
8500A;0;2;0;0;0;0;0;0;0;0;;;
5000C;0;0;0;0;0;;;;3;0;0;;
4121;5;1;0;0;0;0;0;0;0;0;2;16;24
5402;7;1;3;;5;0;0;0;0;2;1;1;
8096;3;1;2;0;1;0;0;0;0;2;0;0;9
1014;2;0;0;0;0;0;0;0;0;1;1;0;4
1024E;10;13;4;13;17;18;4;6;4;12;8;8;117
0367;6;3;6;3;2;3;0;0;0;5;;10;
5530E;3;1;1;1;1;0;0;0;1;;6;4;
5514;3;1;2;0;0;0;0;0;0;1;2;1;10
3013;2;0;0;3;4;3;1;0;5;3;4;7;32
4642E;5;2;1;2;0;0;2;0;0;1;3;5;21
9898;6;0;0;0;0;1;0;0;1;0;2;14;24
5270B;1;0;0;0;0;0;0;0;0;2;3;1;7
9170;2;0;4;;0;2;0;0;2;1;0;4;
C249I;0;0;0;0;0;0;0;0;0;0;0;0;0
C649I;0;0;0;0;0;0;0;0;0;0;0;0;0
C029O;0;0;0;0;0;0;0;0;0;0;0;0;0
2661;8;2;1;0;0;0;0;0;0;1;2;15;29
1549;9;0;1;1;2;0;1;0;1;4;9;12;40
9771C;5;2;1;2;1;1;0;0;0;6;9;20;47
1505;5;8;0;2;10;12;5;6;18;12;8;13;99
3191E;9;5;12;5;1;0;0;0;0;4;12;9;57
3195;1;0;0;0;0;0;0;0;0;0;0;3;4
3129;3;0;0;2;0;0;0;0;0;0;2;7;14
3196;4;2;1;0;0;0;0;0;0;0;3;8;18
3200;3;1;0;0;0;1;0;0;0;0;4;10;19
3175;2;0;0;0;0;0;0;0;0;0;2;7;11
2462;21;24;24;15;11;11;2;1;1;15;24;9;158
6155A;1;0;0;0;0;0;0;0;1;0;0;1;3
6000A;0;0;0;0;0;0;0;0;0;1;1;1;3
7178I;0;0;1;0;0;0;0;0;0;1;0;0;2
7228;1;0;0;0;0;0;0;0;0;0;0;2;3
7031;2;0;0;0;0;0;0;0;0;0;0;1;3
9262;0;0;0;0;0;0;0;0;0;1;0;5;6
9263D;9;3;0;0;3;2;0;0;1;4;4;9;35
1690A;7;1;1;2;1;0;0;0;0;3;6;12;33
1484C;6;3;3;0;2;2;3;2;4;0;1;6;32
1495;18;11;16;7;6;16;10;5;9;6;16;18;138
2867;4;2;0;1;1;1;1;0;0;2;3;15;30
C929I;0;0;0;0;0;0;0;0;0;0;0;0;0
C430E;15;17;7;15;8;1;0;2;5;18;15;2;105
C139E;0;0;0;0;2;0;0;0;0;0;0;0;2
C449C;0;0;0;0;0;0;0;0;0;0;0;0;0
C447A;5;3;7;5;5;5;5;5;3;3;1;4;51
C429I;0;0;0;0;0;0;0;0;0;0;0;0;0
2465;5;1;0;1;0;2;1;0;0;0;2;4;16
5796;5;1;1;2;0;0;0;0;1;0;1;6;17
5783;4;3;2;3;2;0;0;0;0;2;4;2;22
2030;6;3;1;0;2;4;0;0;0;3;6;6;31
0016A;0;2;1;0;1;0;0;0;0;0;0;0;4
9981A;1;0;2;1;1;0;0;0;1;0;1;0;7
9381I;1;0;0;0;1;1;0;0;3;;;3;
8368U;1;0;0;0;2;1;0;2;3;4;2;5;20
8416;0;0;0;0;0;0;0;0;0;0;0;0;0
8414A;1;0;1;0;0;0;0;0;0;1;0;0;3
2422;6;0;1;0;0;1;0;0;0;1;2;11;22
2539;8;2;0;1;1;4;1;0;0;1;3;16;37
2614;2;0;1;0;0;1;0;0;0;1;4;14;23
9390;1;0;0;1;0;1;0;0;2;3;2;4;14
9434;4;1;1;1;0;0;0;0;0;1;2;8;18
