Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;3;0;0;2;0;0;1;0;3;0;0;0;9
1387E;4;2;0;1;0;2;1;6;4;0;4;1;25
1428;8;1;3;2;4;1;1;1;5;1;4;3;34
8175;1;3;0;0;0;0;0;0;7;3;1;9;24
8025;0;0;0;0;0;0;0;0;0;0;0;0;0
8019;0;0;0;0;0;0;0;0;0;0;0;0;0
6325O;0;0;1;0;0;0;0;0;0;0;0;0;1
9091O;5;2;0;0;3;0;1;3;2;3;2;5;26
1212E;0;1;0;0;3;3;0;2;2;1;1;0;13
1208H;0;1;0;1;2;0;0;2;0;0;0;0;6
1249I;4;5;1;4;7;5;3;5;10;7;4;1;56
2444;3;2;1;0;0;0;0;0;0;0;1;3;10
4452;5;1;0;1;1;0;0;0;0;2;3;17;30
B954;1;0;0;0;0;0;0;0;0;0;0;1;2
B893;0;1;1;1;0;0;0;0;0;0;1;0;4
B228;0;0;;0;0;0;0;0;0;0;0;0;
B278;2;1;0;0;0;0;0;0;0;2;0;4;9
0200E;2;4;1;2;0;0;0;0;1;3;4;0;17
0076;0;0;0;0;0;0;0;0;0;0;0;0;0
1082;1;1;0;0;0;0;0;0;1;2;1;1;7
2331;4;0;1;2;1;0;0;1;4;2;1;3;19
3469A;3;0;2;0;2;2;0;0;0;0;4;5;18
5960;4;2;1;2;0;1;1;2;0;3;2;4;22
5910;1;2;0;0;0;0;1;1;0;1;1;2;9
1111;0;1;0;1;1;0;0;1;0;0;0;1;5
1109;0;0;0;0;0;0;0;0;0;0;0;1;1
8500A;0;1;0;0;0;0;0;0;0;0;0;;
4121;2;0;0;0;0;0;0;0;0;0;0;10;12
5402;5;1;2;1;1;0;0;0;0;0;0;1;11
8096;1;0;1;0;0;0;0;0;0;1;;;
1014;0;1;0;0;0;0;0;0;0;0;1;0;2
1024E;4;4;2;4;5;6;1;2;1;4;4;5;42
0367;1;1;1;0;0;1;0;0;0;0;1;3;8
5530E;1;0;0;1;0;0;0;0;0;3;5;2;12
5514;2;0;1;0;0;0;0;0;0;0;1;1;5
3013;2;1;0;1;0;1;0;0;3;2;1;4;15
9898;1;;;0;0;;0;0;1;1;0;10;
5270B;0;0;0;0;0;0;0;0;0;2;1;0;3
9170;0;0;1;0;0;0;0;0;0;0;0;2;3
C249I;0;0;0;0;0;0;0;0;0;0;0;0;0
C649I;0;0;0;0;0;0;0;0;0;0;0;0;0
C029O;0;1;0;0;0;0;0;0;0;0;0;0;1
2661;7;1;0;0;0;0;0;0;0;0;1;13;22
1549;0;0;0;0;1;0;0;0;0;1;1;9;12
9771C;3;2;1;1;0;0;0;0;0;6;9;9;31
1505;3;7;0;1;6;6;2;1;7;9;3;7;52
3191E;5;3;8;1;1;0;0;0;0;2;6;4;30
3195;0;0;0;0;0;0;0;0;0;0;0;3;3
3129;4;1;0;1;0;0;0;0;0;0;0;2;8
3196;2;0;1;0;0;0;0;0;0;0;1;4;8
3200;2;1;0;0;0;0;0;0;0;0;2;8;13
3175;0;0;0;0;0;0;0;0;0;0;1;4;5
2462;20;18;24;10;9;11;1;1;1;9;21;6;131
6155A;0;0;0;0;0;0;0;0;0;0;1;0;1
6000A;0;0;0;0;0;0;0;0;0;1;0;1;2
7178I;0;0;0;0;0;0;0;0;0;0;0;0;0
7228;1;0;0;0;0;0;0;0;0;0;0;2;3
9263D;4;1;0;0;0;0;0;0;0;0;1;6;12
1690A;0;0;1;2;;0;0;0;0;0;2;5;
1484C;3;0;1;0;0;2;0;1;4;0;0;2;13
1495;11;8;6;5;1;6;7;3;6;5;10;11;79
2867;3;0;0;0;1;0;1;0;0;1;1;11;18
C929I;0;0;0;0;0;0;0;0;0;0;0;0;0
C430E;4;6;4;8;6;2;0;2;3;9;10;0;54
C139E;0;0;0;0;0;0;0;0;0;0;0;0;0
C449C;0;0;0;0;0;0;0;0;0;0;0;;
C447A;2;1;0;1;0;1;1;0;0;2;1;1;10
C429I;0;0;0;0;0;0;0;0;0;0;0;0;0
2465;2;3;1;2;0;1;1;0;0;1;1;2;14
5796;1;0;1;1;0;0;0;0;0;0;0;0;3
5783;2;2;0;1;0;0;0;0;0;0;2;0;7
2030;2;0;0;0;0;0;0;0;1;1;3;2;9
0016A;0;1;1;0;0;0;0;0;0;0;0;0;2
9981A;0;0;0;2;1;0;0;0;1;0;0;0;4
9381I;1;1;0;1;1;1;0;0;2;3;3;2;15
8368U;0;0;0;0;1;0;0;0;2;3;1;3;10
8414A;0;0;0;0;0;0;0;0;0;0;0;0;0
2422;3;0;0;0;0;0;0;0;0;1;2;8;14
2539;5;2;0;0;0;3;0;0;0;1;2;13;26
2614;;0;;;0;;0;0;0;1;;10;
9390;1;2;0;1;0;1;0;0;2;3;1;3;14
9434;1;0;1;0;0;0;0;0;0;1;1;5;9
