Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;4;5;8;1;0;4;1;1;0;5;7;3;39
1387E;3;5;7;3;0;3;1;;0;3;7;1;
1428;5;5;10;5;0;4;2;1;0;4;11;5;52
8175;0;3;1;1;2;1;0;1;1;1;1;0;12
8178D;1;2;0;1;0;1;0;0;1;2;1;0;9
8025;1;1;0;0;0;2;0;1;2;3;0;0;10
8019;2;1;0;0;0;1;0;0;2;2;1;1;10
6325O;0;0;1;0;0;0;0;0;1;0;0;0;2
9091O;6;1;0;5;1;1;3;0;0;3;2;1;23
1212E;6;5;3;1;4;4;3;2;2;4;4;1;39
1208H;4;4;5;1;3;4;3;2;2;5;5;2;40
1249I;4;5;5;3;3;4;3;2;2;7;3;1;42
2444;2;3;2;4;1;1;1;0;1;2;0;0;17
4452;1;1;5;2;1;1;0;0;0;1;2;0;14
B954;2;4;0;0;1;0;0;1;0;3;2;1;14
B893;2;2;4;0;1;1;1;2;2;6;5;1;27
B228;0;4;2;1;2;0;0;0;1;4;1;1;16
B278;0;2;1;1;0;1;0;1;3;2;0;1;12
0200E;2;3;2;2;1;3;2;2;2;7;4;0;30
0076;2;3;2;2;0;;1;1;1;6;3;0;
1082;10;9;3;4;3;1;2;0;0;6;2;1;41
2331;2;2;4;2;2;1;2;0;1;0;2;2;20
3469A;1;2;5;4;1;0;0;0;1;5;5;1;25
5973;2;1;7;3;0;0;0;0;0;3;5;0;21
5960;2;1;7;4;0;0;0;0;0;5;6;0;25
5910;2;1;9;2;0;0;0;0;0;3;4;0;21
6001;5;3;;3;0;0;;0;0;5;4;1;
1111;6;5;3;3;3;3;5;0;0;6;4;1;39
1109;6;9;5;3;2;4;3;1;0;5;4;1;43
8500A;0;2;0;2;1;2;0;1;3;3;4;0;18
5000C;3;3;14;4;0;;0;0;0;6;5;;
4121;1;2;6;1;1;0;0;0;0;1;3;0;15
5402;2;1;8;2;1;0;0;0;1;5;5;0;25
8096;1;2;6;2;3;0;0;0;1;3;2;1;21
1014;10;8;9;4;4;5;8;0;2;8;4;3;65
1024E;13;7;4;5;4;5;3;2;3;5;6;2;59
0367;1;2;2;3;1;1;3;2;1;7;;0;
5530E;0;0;6;2;1;0;0;0;2;;1;0;
5514;1;0;6;2;1;0;0;0;1;3;1;0;15
3013;1;0;1;1;3;6;0;0;2;2;0;1;17
4642E;3;2;7;3;0;0;0;0;0;5;4;1;25
9898;2;3;1;5;4;1;0;0;1;4;1;0;22
5270B;2;1;11;3;2;1;0;2;1;3;2;0;28
9170;3;1;0;4;2;1;2;0;1;1;0;0;15
C249I;0;0;0;0;0;0;0;0;0;1;0;0;1
C649I;0;1;0;0;0;0;0;0;0;1;0;0;2
C029O;0;2;0;0;0;0;0;0;0;1;0;0;3
2661;0;1;2;1;4;5;2;0;1;0;2;1;19
1549;1;2;3;2;1;6;3;0;0;1;4;1;24
9771C;1;1;1;2;2;0;1;0;0;2;3;1;14
1505;4;7;13;5;1;3;1;1;0;4;7;3;49
3191E;2;2;6;2;3;2;0;0;2;4;2;0;25
3195;2;4;6;2;3;0;0;0;0;1;2;0;20
3129;2;4;4;2;2;1;0;0;0;3;2;0;20
3196;2;4;5;2;1;0;0;1;0;1;2;0;18
3200;2;4;4;1;1;0;0;0;1;0;1;0;14
3175;2;2;4;2;2;0;0;1;0;1;1;0;15
2462;6;7;11;6;3;2;0;0;0;6;9;1;51
6155A;2;1;7;1;0;0;0;0;0;7;3;0;21
6000A;2;3;1;3;0;0;0;0;1;2;0;0;12
7178I;1;0;0;0;0;1;0;0;1;1;2;0;6
7228;2;0;0;0;0;1;0;0;2;1;2;0;8
7031;1;1;0;0;0;0;0;0;1;1;3;0;7
9262;6;3;0;4;3;3;0;1;;2;3;1;
9263D;5;1;2;4;2;3;1;1;1;1;1;1;23
1690A;3;2;12;5;1;4;1;0;1;2;8;4;43
1484C;6;5;15;9;2;3;1;0;0;5;11;7;64
1495;8;3;15;10;1;2;1;0;1;3;10;5;59
2867;2;1;3;1;2;1;0;0;0;0;2;0;12
2870;1;1;3;1;;2;0;0;;0;1;;
C929I;0;3;0;0;0;0;0;0;0;1;1;0;5
C430E;4;3;0;2;0;0;0;0;0;2;2;0;13
C139E;0;3;1;0;0;0;0;0;0;2;1;0;7
C449C;1;3;0;0;0;0;0;0;0;3;1;0;8
C447A;2;1;1;2;1;0;0;0;0;3;4;0;14
C429I;0;2;0;0;0;0;0;0;0;1;0;0;3
2465;3;3;2;3;1;0;0;0;0;2;3;0;17
5796;2;1;7;3;1;0;0;0;0;8;2;0;24
5783;3;1;7;3;1;0;0;0;1;6;5;0;27
2030;2;2;2;3;3;5;1;0;1;0;2;0;21
0016A;0;1;0;2;0;0;0;2;1;5;3;0;14
9981A;0;1;0;2;0;0;2;2;1;4;3;0;15
9381I;1;0;0;3;3;1;0;1;0;;;1;
8368U;0;0;1;2;3;1;1;2;3;4;0;0;17
3260B;2;3;5;1;2;1;0;0;0;2;1;0;17
8416;1;1;0;0;0;2;0;0;4;3;4;0;15
8414A;1;2;0;0;0;2;0;0;3;2;3;0;13
2422;1;2;3;2;3;3;1;0;2;1;2;0;20
2539;1;2;3;1;3;6;0;0;0;1;2;0;19
2614;0;2;2;0;2;1;0;0;0;0;3;0;10
9390;1;0;1;3;3;5;0;1;1;3;0;1;19
9434;2;0;0;3;2;0;2;2;1;2;0;0;14
