Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
5910;15.9;16.5;17.6;20.2;23.2;25.9;27.9;33.0;30.9;24.6;19.0;18.4;22.8
6001;15.9;15.4;;;;22.2;;26.8;25.8;21.7;;16.4;
1111;13.7;10.7;14.3;16.5;16.6;19.9;23.2;23.6;22.2;18.3;16.9;15.2;17.6
1109;14.4;11.3;15.4;18.3;18.4;22.1;24.7;25.3;24.2;19.7;17.6;15.6;18.9
8500A;17.8;14.8;19.2;21.5;24.0;28.3;31.3;31.4;28.6;23.1;18.5;17.2;23.0
5000C;16.6;15.9;17.8;18.6;21.7;25.0;29.2;28.7;26.5;22.8;18.8;18.0;21.6
4121;11.8;11.9;14.1;19.5;23.8;29.4;33.9;35.8;31.1;21.6;14.8;11.9;21.6
5402;15.3;16.7;17.3;22.8;27.0;32.3;35.4;39.1;34.3;25.3;18.1;17.7;25.1
8096;11.3;9.6;11.1;17.0;21.2;26.7;32.0;32.9;29.1;19.9;13.2;14.5;19.9
1014;13.7;10.3;15.7;19.1;19.5;22.9;26.3;26.2;25.6;19.4;17.4;15.3;19.3
1024E;11.8;8.4;13.3;17.3;16.7;20.2;23.3;23.1;22.5;17.3;15.2;13.6;16.9
0367;;11.4;17.0;;23.4;;33.0;32.6;;22.6;;16.2;
5530E;14.4;14.9;15.9;21.7;24.8;31.3;35.2;36.8;30.9;22.7;16.4;17.0;23.5
5514;13.3;13.2;14.1;;22.8;29.7;34.2;35.1;29.6;22.1;16.4;17.1;
3013;10.0;7.3;10.3;16.4;19.9;25.0;29.3;30.6;27.0;17.8;12.2;12.5;18.2
4642E;16.9;17.4;18.0;20.8;24.3;27.2;30.1;34.6;31.8;24.7;19.1;18.9;23.7
9898;11.2;9.9;12.9;17.5;21.8;26.9;32.1;31.9;28.1;19.8;13.4;10.3;19.7
5270B;12.3;12.0;14.1;19.4;;28.7;32.7;35.4;30.1;;15.2;15.1;
9170;11.7;9.5;14.4;18.7;21.5;26.3;30.4;31.2;28.8;20.5;14.4;13.0;20.0
C249I;;;22.8;;23.4;24.8;25.6;27.4;26.8;26.1;23.2;21.9;
C649I;20.6;19.7;;;23.1;24.8;;27.8;;25.5;23.0;;
C029O;20.8;20.1;23.4;23.5;23.9;;28.4;29.7;29.4;;23.6;22.5;
2661;8.6;8.0;8.6;15.2;19.0;23.6;25.8;29.3;27.1;18.1;10.2;10.3;17.0
1549;11.2;11.2;11.7;19.0;22.6;26.4;28.1;32.1;30.0;21.1;12.6;10.4;19.7
9771C;12.9;11.6;16.6;21.0;25.1;30.2;35.0;33.9;30.4;22.1;15.9;10.4;22.1
1505;10.8;9.2;10.9;16.9;18.6;21.6;24.1;26.5;26.1;18.8;13.1;12.6;17.4
3191E;9.2;7.9;9.7;14.9;19.4;25.0;28.8;31.5;27.4;17.9;11.2;10.9;17.8
3195;10.8;10.6;12.6;18.2;22.4;27.9;32.4;34.0;29.7;19.6;13.4;11.5;20.3
3129;12.1;11.2;13.2;18.4;22.9;28.6;32.9;34.9;30.9;21.0;14.4;12.3;21.1
3196;11.6;10.9;12.7;18.5;23.0;28.3;32.4;34.7;30.5;20.8;14.0;12.8;20.9
3200;11.5;11.2;13.0;18.3;22.8;28.8;32.8;34.9;30.7;20.9;14.3;12.5;21.0
3175;11.9;10.8;12.8;18.9;23.5;28.6;33.2;35.4;31.5;21.4;14.9;12.8;21.3
2462;2.8;-0.2;1.3;7.6;11.6;17.0;22.3;24.6;20.7;11.2;4.3;8.7;11.0
6155A;17.2;17.4;19.2;21.1;24.3;28.9;32.8;31.5;29.4;24.0;19.2;19.0;23.7
6000A;16.9;16.3;19.6;19.0;22.1;25.5;29.4;29.7;27.0;24.0;19.7;18.6;22.3
7178I;18.7;17.1;21.1;23.7;27.0;31.2;35.7;35.1;31.6;25.3;20.2;19.9;25.6
7228;17.9;16.6;21.2;23.9;27.2;31.5;35.8;35.2;31.5;25.2;19.8;18.8;25.4
7031;17.6;15.9;19.6;20.7;23.3;26.9;30.1;30.6;28.2;23.7;19.6;18.2;22.9
9262;10.1;7.6;11.9;17.8;19.6;24.5;29.1;28.6;26.8;19.2;13.5;12.2;18.4
9263D;9.9;7.6;12.6;18.5;20.2;25.1;29.9;30.2;28.1;19.9;;11.7;
1690A;13.8;13.4;14.2;20.5;24.5;26.6;29.0;33.8;32.1;22.9;15.9;14.4;21.8
1484C;12.4;12.7;13.0;17.4;20.6;22.4;24.1;29.2;26.7;21.2;15.2;14.7;19.1
1495;12.1;12.4;12.0;16.9;20.0;22.0;24.0;29.6;27.6;20.6;14.2;13.6;18.8
2867;9.3;9.1;11.0;16.7;20.6;25.7;;32.4;29.9;20.0;13.4;11.9;
2870;10.3;10.2;11.9;17.5;21.2;25.9;29.9;32.8;30.2;20.7;13.9;12.9;19.8
C929I;20.4;19.7;21.6;21.1;21.8;23.4;24.7;25.7;26.1;25.4;22.7;22.5;22.9
C430E;7.2;3.0;11.8;10.2;12.7;16.9;23.6;21.7;18.4;13.7;10.0;11.6;13.4
C139E;;19.7;;21.5;21.6;23.3;25.2;26.1;26.5;25.2;22.7;22.7;
C449C;20.8;20.5;22.6;23.0;23.5;26.1;28.0;29.0;28.5;26.4;23.7;23.0;24.6
C447A;15.9;14.6;18.1;17.1;18.2;21.1;23.3;25.6;25.2;21.9;18.2;19.0;19.9
C429I;;21.6;23.5;23.3;;25.0;;28.8;28.8;26.9;24.1;24.7;
2465;7.9;6.3;9.5;15.5;18.9;23.8;29.0;31.1;27.9;18.5;12.0;12.5;17.7
5796;15.4;16.3;17.1;21.1;24.9;29.6;32.8;37.3;32.9;25.0;18.3;18.3;24.1
5783;16.2;17.4;18.0;21.8;25.6;30.4;33.3;38.0;33.8;25.7;19.0;18.5;24.8
2030;9.1;7.2;9.6;15.9;19.3;24.3;28.2;30.6;28.0;18.0;11.9;12.5;17.9
0016A;16.7;13.4;17.8;20.4;23.7;28.7;31.9;32.3;28.6;23.3;18.1;16.6;22.6
9981A;18.2;14.8;19.6;23.4;26.1;31.0;34.6;35.2;31.2;24.2;18.0;17.4;24.5
9381I;11.1;7.6;12.4;18.0;20.7;25.8;32.0;31.4;28.0;19.0;13.3;12.8;19.3
8368U;12.3;8.4;12.9;18.5;21.6;27.2;32.8;32.1;27.6;19.5;13.5;13.5;20.0
3260B;12.6;12.4;14.4;19.6;24.7;29.6;34.3;36.7;32.5;22.4;16.0;13.2;22.4
8416;18.3;15.2;19.9;21.7;24.0;27.5;30.5;31.0;28.3;23.6;19.4;19.2;23.2
8414A;17.4;15.4;19.4;21.3;25.0;28.5;31.8;32.2;28.7;23.4;18.7;19.0;23.4
2422;8.9;9.5;11.5;17.3;21.1;25.5;30.2;32.3;29.4;19.9;12.7;10.0;19.0
2539;7.8;8.3;10.0;15.5;18.9;;27.8;30.2;27.8;18.5;11.6;9.6;
2614;10.6;10.5;12.3;18.2;22.5;27.0;30.7;33.4;31.0;20.7;13.3;10.8;20.1
9390;11.2;8.1;12.5;18.0;21.0;25.8;31.4;31.3;28.1;19.3;13.5;12.6;19.4
9434;13.2;10.9;15.5;20.3;24.4;28.9;33.9;33.2;29.7;21.5;15.5;12.9;21.7
