Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;17;15;24;14;7;13;4;3;1;9;18;11;136
1387E;17;15;24;13;6;10;5;;1;9;15;9;
1428;16;14;24;16;5;8;7;2;0;10;18;15;135
8175;6;6;14;5;6;2;0;5;5;7;7;2;65
8178D;7;6;14;8;8;2;0;6;3;8;7;2;71
8025;3;4;7;2;2;3;0;2;5;6;5;1;40
8019;5;5;7;3;1;3;0;0;4;4;7;1;40
6325O;3;4;10;5;2;2;0;0;3;7;3;1;40
9091O;12;19;20;11;10;9;7;1;3;8;13;6;119
1212E;13;16;19;7;10;15;9;6;4;9;10;8;126
1208H;17;16;15;11;11;12;9;4;4;12;14;7;132
1249I;16;19;18;14;12;10;12;6;4;10;13;6;140
2444;6;7;14;11;10;9;1;0;5;8;12;2;85
4452;6;5;18;12;4;1;1;0;2;11;9;3;72
B954;4;11;6;5;3;1;0;4;7;9;7;3;60
B893;8;12;13;7;6;4;1;3;3;8;11;2;78
B228;3;11;11;8;5;3;0;3;6;12;10;1;73
B278;5;12;11;6;5;3;0;2;4;12;9;1;70
0200E;6;8;9;8;8;5;3;4;6;12;10;1;80
0076;5;8;7;7;5;;3;5;8;11;7;1;
1082;19;21;16;15;12;10;10;8;2;9;14;6;142
2331;8;8;19;13;9;10;7;0;3;6;17;6;106
3469A;6;3;21;14;7;4;1;0;4;8;12;3;83
5973;6;4;22;9;1;1;0;0;1;11;13;3;71
5960;6;5;19;11;2;2;0;0;1;12;13;4;75
5910;5;4;21;13;2;1;0;0;2;11;12;3;74
6001;8;8;;12;2;1;;0;0;9;11;3;
1111;17;17;15;11;8;13;14;6;3;8;10;7;129
1109;16;19;16;13;10;12;13;8;4;9;8;9;137
8500A;4;5;4;3;4;3;2;3;6;6;8;2;50
5000C;8;9;20;9;1;;0;0;0;14;12;;
4121;6;8;17;11;11;2;0;2;3;10;11;2;83
5402;8;4;20;6;3;1;0;0;4;12;12;3;73
8096;6;6;20;10;9;5;0;5;4;7;12;4;88
1014;22;18;21;16;14;12;11;9;4;8;14;8;157
1024E;19;21;16;16;16;12;13;9;4;9;15;10;160
0367;4;7;6;8;11;5;6;6;4;14;;2;
5530E;5;6;22;5;7;1;0;0;7;;9;1;
5514;7;5;22;5;6;0;0;0;6;9;11;1;72
3013;4;5;19;14;11;10;3;3;6;7;9;2;93
4642E;5;3;15;7;4;4;0;0;1;11;11;3;64
9898;6;4;11;11;9;6;2;3;4;7;9;2;74
5270B;7;6;23;6;6;2;0;2;4;9;9;1;75
9170;8;7;9;7;9;7;6;0;4;7;9;3;76
C249I;3;3;1;0;0;0;0;0;0;4;2;0;13
C649I;7;9;0;1;0;0;0;0;0;6;4;0;27
C029O;7;9;0;1;0;0;0;1;0;3;5;0;26
2661;8;6;15;10;9;13;7;1;2;6;15;3;95
1549;11;7;22;8;6;10;7;0;3;10;15;8;107
9771C;3;4;9;11;5;3;3;5;2;9;7;2;63
1505;17;17;27;16;10;10;7;2;1;9;17;10;143
3191E;6;4;16;13;9;5;1;0;5;11;17;4;91
3195;6;5;18;12;8;6;0;0;4;10;15;2;86
3129;6;5;16;11;7;8;0;1;3;10;13;2;82
3196;6;5;16;10;4;5;0;1;5;9;14;2;77
3200;6;6;17;9;4;5;0;1;3;9;13;2;75
3175;6;4;15;10;8;9;0;1;3;8;12;2;78
2462;15;13;24;15;15;11;3;1;9;15;22;8;151
6155A;6;4;14;6;4;0;0;0;2;11;10;1;58
6000A;7;7;6;8;1;0;0;0;3;10;6;0;48
7178I;7;2;4;4;3;3;0;2;5;9;6;1;46
7228;6;2;3;3;3;3;0;2;4;11;5;2;44
7031;4;3;4;1;1;3;0;0;4;4;4;2;30
9262;15;14;20;13;12;8;5;2;;6;13;6;
9263D;15;14;20;14;11;7;5;3;3;6;12;6;116
1690A;10;10;22;16;5;10;4;1;3;9;18;8;116
1484C;17;12;24;17;9;13;4;2;2;10;19;16;145
1495;17;12;25;14;6;9;3;2;1;9;18;14;130
2867;6;3;16;12;8;9;0;0;3;6;15;2;80
2870;6;3;17;13;;8;0;0;;5;13;;
C929I;3;6;2;1;0;1;0;0;0;7;11;0;31
C430E;8;9;0;5;0;0;0;1;2;5;8;0;38
C139E;10;11;2;1;0;0;0;0;0;6;7;0;37
C449C;8;11;0;5;0;1;0;1;0;5;6;0;37
C447A;12;14;4;14;5;3;0;1;0;14;13;0;80
C429I;0;3;0;0;0;0;0;0;0;5;3;0;11
2465;9;7;16;12;9;11;2;1;3;6;15;7;98
5796;7;4;22;11;1;0;0;0;3;12;12;4;76
5783;6;3;17;9;3;1;0;0;2;11;12;4;68
2030;8;7;22;8;14;14;6;1;3;6;14;4;107
0016A;3;6;6;6;3;2;3;5;4;9;9;1;57
9981A;2;5;6;7;8;3;5;3;5;8;10;1;63
9381I;4;8;11;8;12;7;2;3;6;;;2;
8368U;2;7;9;6;11;4;3;8;7;7;8;2;74
3260B;6;7;15;12;5;4;0;1;1;10;11;2;74
8416;5;8;4;3;3;3;1;4;11;8;12;2;64
8414A;5;7;4;4;2;2;1;5;9;7;10;2;58
2422;7;3;16;11;7;10;3;0;3;4;14;5;83
2539;7;4;17;11;9;11;4;0;2;2;14;5;86
2614;7;3;17;12;6;12;3;0;1;4;13;2;80
9390;4;7;12;7;11;9;4;4;4;7;9;2;80
9434;4;5;9;6;7;2;4;4;3;6;8;2;60
