Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1082;Q2;225.4;239.0;230.0;245.6;222.0;211.0;203.2;185.2;193.2;205.0;211.0;236.0;
1082;Q3;257.8;263.2;253.0;274.8;231.0;218.0;213.4;195.6;204.6;235.0;240.0;251.6;
1082;Q4;285.6;297.0;287.4;292.8;249.0;243.0;226.4;214.2;213.2;270.0;288.0;275.2;
1082;Max;367.0;325.0;385.0;322.0;302.0;264.0;256.0;279.0;224.0;310.0;353.0;362.0;
1082;Mn;241.0;254.0;236.0;264.0;223.0;215.5;208.0;190.0;201.0;225.0;226.0;249.0;
1082;Md;243.8;247.9;252.4;260.5;229.0;217.5;210.4;196.0;196.0;226.0;233.5;244.0;
1082;S;54.04;46.17;54.07;32.64;30.19;21.48;20.75;31.70;20.45;46.55;50.72;51.03;
1082;Cv;0.22;0.19;0.21;0.13;0.13;0.10;0.10;0.16;0.10;0.21;0.22;0.21;
2331;N;21;18;23;26;21;20;24;24;18;20;21;20;4
2331;Min;220.0;224.0;255.0;282.0;262.0;273.0;303.0;280.0;244.0;213.0;190.0;248.0;
2331;Q1;270.4;287.0;316.6;325.4;328.2;310.2;323.0;315.0;301.2;268.2;284.0;296.2;
2331;Q2;314.8;337.6;363.2;353.4;352.0;340.4;349.0;345.0;321.2;310.2;332.6;328.6;
2331;Q3;386.4;367.2;384.4;387.2;382.8;351.0;395.0;368.0;340.6;354.0;387.4;356.6;
2331;Q4;414.2;427.8;415.0;454.0;399.4;421.0;410.0;391.0;363.2;436.4;433.2;440.6;
2331;Max;460.0;516.0;502.0;509.0;425.0;443.0;462.0;431.0;413.0;486.0;483.0;509.0;
2331;Mn;333.0;352.5;379.0;359.0;361.0;345.0;370.5;357.0;331.5;337.0;334.0;353.0;
2331;Md;344.0;354.4;373.3;381.5;362.8;355.6;369.8;356.2;330.8;343.8;355.5;355.5;
2331;S;72.93;75.35;59.61;61.89;42.93;50.44;44.71;41.41;41.65;76.59;73.72;73.29;
2331;Cv;0.21;0.21;0.16;0.16;0.12;0.14;0.12;0.12;0.13;0.22;0.21;0.21;
3469A;N;22;24;28;25;26;24;23;23;23;24;26;22;12
3469A;Min;97.0;141.0;141.0;186.0;187.0;187.0;170.0;185.0;172.0;129.0;114.0;129.0;
3469A;Q1;158.8;177.0;215.0;227.6;218.8;213.0;219.2;211.6;196.4;175.0;177.0;188.8;
3469A;Q2;198.2;248.0;252.8;258.4;244.8;246.0;245.8;240.2;220.8;210.0;211.4;218.0;
3469A;Q3;251.6;267.0;270.4;287.8;259.2;263.0;254.6;252.6;241.0;238.0;237.2;242.8;
3469A;Q4;316.2;304.0;299.8;312.2;294.8;282.0;273.8;274.2;274.0;300.0;293.4;285.0;
3469A;Max;371.0;362.0;350.0;392.0;332.0;322.0;338.0;309.0;291.0;324.0;347.0;359.0;
3469A;Mn;228.5;253.0;258.0;273.0;250.0;255.5;251.0;244.0;231.0;222.5;234.0;228.5;
3469A;Md;233.8;248.4;254.6;275.5;256.0;252.9;248.0;245.8;231.7;232.2;234.0;235.0;
3469A;S;78.56;56.78;53.46;50.64;39.21;41.22;36.62;33.56;34.78;60.03;62.29;64.36;
3469A;Cv;0.34;0.23;0.21;0.18;0.15;0.16;0.15;0.14;0.15;0.26;0.27;0.27;
5973;N;21;21;24;20;21;24;21;16;23;20;23;22;8
5973;Min;204.0;232.0;266.0;299.0;302.0;269.0;226.0;245.0;233.0;234.0;218.0;200.0;
